Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,et0_fao_evapotranspiration (mm)_lag1
6,2014,118,4,1,,,,,,,,,,,1.2246467991473532e-16,-1.0,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,14.481111111111112,19.64555555555556,56.03333333333333,34.87777777777777,4.378222222222222,4.948387096774193,64.54838709677419,2.6831182795698925
7,2014,188,118,4,1,41.0,,,66.70082458260917,,,123.0,,,-0.4999999999999997,-0.8660254037844388,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,19.734408602150538,24.541935483870965,61.33333333333333,39.204301075268816,4.533870967741936,14.481111111111112,56.03333333333333,4.378222222222222
8,2014,77,188,118,4,103.33333333333333,,,92.87267269403488,,,310.0,,,-0.8660254037844385,-0.5000000000000004,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,16.45268817204301,21.22903225806452,65.46236559139784,44.59139784946236,3.1938709677419355,19.734408602150538,61.33333333333333,4.533870967741936
5,2015,60,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,7.955913978494624,14.68494623655914,49.80645161290322,30.032258064516128,3.765483870967742,-2.1300000000000003,69.42222222222222,1.7643333333333333
6,2015,125,60,,,,,,,,,,,,1.2246467991473532e-16,-1.0,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,15.162222222222224,20.317777777777778,55.03333333333333,33.78888888888889,4.383444444444445,7.955913978494624,49.80645161290322,3.765483870967742
7,2015,41,125,60,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,16.96236559139785,21.18924731182796,67.90322580645162,46.13978494623656,3.488924731182796,15.162222222222224,55.03333333333333,4.383444444444445
8,2015,27,41,125,60,75.33333333333333,,,44.04921490030592,,,226.0,,,-0.8660254037844385,-0.5000000000000004,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,16.07741935483871,19.982795698924733,69.03225806451613,47.72043010752688,3.0073118279569893,16.96236559139785,67.90322580645162,3.488924731182796
11,2015,4,,,27,,,,,,,,,,-0.5000000000000004,0.8660254037844384,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,-7.713333333333334,-5.274444444444444,84.25555555555555,77.78888888888888,0.1712222222222222,1.6451612903225807,83.12903225806451,0.5478494623655914
5,2016,3,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,7.803225806451613,13.749462365591398,67.8494623655914,46.44086021505377,2.758709677419355,-4.92,74.6,1.3037777777777777
6,2016,58,3,,,,,,,,,,,,1.2246467991473532e-16,-1.0,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,14.756666666666666,19.40333333333333,67.26666666666667,45.5,3.834,7.803225806451613,67.8494623655914,2.758709677419355
7,2016,112,58,3,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,18.83440860215054,22.923655913978493,62.59139784946236,43.2258064516129,4.115698924731183,14.756666666666666,67.26666666666667,3.834
8,2016,20,112,58,3,57.666666666666664,,,54.50076452063157,,,173.0,,,-0.8660254037844385,-0.5000000000000004,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,16.60537634408602,20.66774193548387,69.75268817204302,48.38709677419355,2.935913978494624,18.83440860215054,62.59139784946236,4.115698924731183
5,2017,22,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,9.36451612903226,15.86451612903226,59.17204301075269,35.15053763440861,3.5306451612903227,-3.625555555555556,68.65555555555555,1.5733333333333337
6,2017,33,22,,,,,,,,,,,,1.2246467991473532e-16,-1.0,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,14.72,20.48555555555556,56.58888888888889,32.44444444444444,4.202555555555556,9.36451612903226,59.17204301075269,3.5306451612903227
7,2017,123,33,22,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,18.231182795698924,23.80322580645161,61.774193548387096,36.33333333333333,4.081397849462365,14.72,56.58888888888889,4.202555555555556
8,2017,77,123,33,22,59.333333333333336,,,55.41058863911602,,,178.0,,,-0.8660254037844385,-0.5000000000000004,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,17.886021505376345,23.54408602150537,64.72043010752688,39.43010752688172,3.5051612903225804,18.231182795698924,61.774193548387096,4.081397849462365
9,2017,13,77,123,33,77.66666666666667,,,45.00370355130046,,,233.0,,,-1.0,-1.8369701987210297e-16,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,11.622222222222224,16.336666666666666,71.22222222222221,49.37777777777777,1.9434444444444443,17.886021505376345,64.72043010752688,3.5051612903225804
5,2018,4,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,7.908602150537634,14.713978494623657,62.96774193548387,39.39784946236559,3.04494623655914,-5.278888888888889,73.13333333333334,1.3219999999999998
6,2018,14,4,,,,,,,,,,,,1.2246467991473532e-16,-1.0,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,14.297777777777778,19.94888888888889,70.53333333333333,46.977777777777774,3.2525555555555554,7.908602150537634,62.96774193548387,3.04494623655914
7,2018,35,14,4,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,17.218279569892474,22.672043010752688,66.34408602150538,42.74193548387097,3.9729032258064514,14.297777777777778,70.53333333333333,3.2525555555555554
8,2018,7,35,14,4,17.666666666666668,,,15.821925715074425,,,53.0,,,-0.8660254037844385,-0.5000000000000004,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,14.90752688172043,20.166666666666664,67.10752688172043,42.11827956989247,2.9633333333333334,17.218279569892474,66.34408602150538,3.9729032258064514
9,2018,2,7,35,14,18.666666666666668,,,14.57166199626293,,,56.0,,,-1.0,-1.8369701987210297e-16,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,3.806666666666666,8.351111111111111,67.5111111111111,45.52222222222223,1.4615555555555555,14.90752688172043,67.10752688172043,2.9633333333333334
11,2018,1,,2,7,,,,,,,,,,-0.5000000000000004,0.8660254037844384,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,-12.052222222222222,-9.483333333333333,82.57777777777778,75.85555555555555,0.1378888888888889,-0.7193548387096774,74.44086021505376,0.6531182795698924
4,2019,6,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,-1.9566666666666668,3.9033333333333338,71.05555555555556,48.05555555555556,1.448,-24.27380952380953,73.40476190476191,0.1461904761904762
5,2019,8,6,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,5.041935483870968,11.538709677419355,56.75268817204301,35.26881720430107,3.04494623655914,-1.9566666666666668,71.05555555555556,1.448
6,2019,32,8,6,,,,,,,,,,,1.2246467991473532e-16,-1.0,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,13.243333333333334,18.64,64.78888888888889,40.65555555555556,3.558,5.041935483870968,56.75268817204301,3.04494623655914
7,2019,88,32,8,6,15.333333333333334,,,14.468356276140469,,,46.0,,,-0.4999999999999997,-0.8660254037844388,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,16.26451612903226,21.770967741935483,63.956989247311824,38.33333333333333,3.719354838709677,13.243333333333334,64.78888888888889,3.558
8,2019,11,88,32,8,42.666666666666664,,,41.05281151557507,,,128.0,,,-0.8660254037844385,-0.5000000000000004,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,13.32258064516129,17.82903225806452,74.88172043010753,50.763440860215056,2.363118279569892,16.26451612903226,63.956989247311824,3.719354838709677
10,2019,1,,11,88,,,,,,,,,,-0.8660254037844386,0.5000000000000001,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,0.9817204301075269,4.056989247311828,77.47311827956989,60.73118279569893,0.6895698924731184,9.012222222222222,78.07777777777778,1.4644444444444449
11,2019,1,1,,11,,,,,,,,,,-0.5000000000000004,0.8660254037844384,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,-10.328888888888889,-7.263333333333334,80.56666666666666,70.9,0.1838888888888888,0.9817204301075269,77.47311827956989,0.6895698924731184
5,2020,1,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,3.651612903225807,9.453763440860214,65.48387096774194,42.44086021505377,2.423225806451613,-6.154444444444445,74.82222222222222,1.1474444444444445
6,2020,47,1,,,,,,,,,,,,1.2246467991473532e-16,-1.0,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,13.135555555555555,19.016666666666666,61.91111111111111,40.333333333333336,3.875777777777778,3.651612903225807,65.48387096774194,2.423225806451613
7,2020,15,47,1,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,16.8494623655914,21.766666666666666,71.6774193548387,46.96774193548387,3.4059139784946235,13.135555555555555,61.91111111111111,3.875777777777778
8,2020,7,15,47,1,21.0,,,23.57965224510319,,,63.0,,,-0.8660254037844385,-0.5000000000000004,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,15.235483870967744,19.365591397849464,76.7741935483871,55.24731182795699,2.514516129032258,16.8494623655914,71.6774193548387,3.4059139784946235
5,2021,2,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,4.697849462365591,10.698924731182796,64.6236559139785,42.64516129032258,2.628494623655914,-5.825555555555556,72.62222222222222,1.1997777777777778
6,2021,37,2,,,,,,,,,,,,1.2246467991473532e-16,-1.0,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,14.637777777777778,21.363333333333333,65.52222222222223,41.32222222222222,3.854222222222222,4.697849462365591,64.6236559139785,2.628494623655914
7,2021,100,37,2,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,17.612903225806452,23.575268817204304,67.83870967741936,43.795698924731184,3.878924731182796,14.637777777777778,65.52222222222223,3.854222222222222
8,2021,11,100,37,2,46.333333333333336,,,49.66219219218311,,,139.0,,,-0.8660254037844385,-0.5000000000000004,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,15.396774193548389,20.524731182795698,70.87096774193549,47.45161290322581,2.8543010752688174,17.612903225806452,67.83870967741936,3.878924731182796
5,2022,7,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,5.780645161290322,11.50967741935484,65.03225806451613,43.29032258064516,2.7131182795698927,-5.498888888888889,72.26666666666667,1.387111111111111
6,2022,71,7,,,,,,,,,,,,1.2246467991473532e-16,-1.0,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,16.194444444444443,22.24333333333333,51.84444444444445,31.855555555555554,4.721777777777778,5.780645161290322,65.03225806451613,2.7131182795698927
7,2022,118,71,7,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,17.863440860215054,22.950537634408605,63.494623655913976,39.60215053763441,3.98247311827957,16.194444444444443,51.84444444444445,4.721777777777778
8,2022,63,118,71,7,65.33333333333333,,,55.716544520755534,,,196.0,,,-0.8660254037844385,-0.5000000000000004,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,17.411827956989246,23.284946236559136,67.03225806451613,40.67741935483871,3.442903225806452,17.863440860215054,63.494623655913976,3.98247311827957
9,2022,6,63,118,71,84.0,,,29.71531591620726,,,252.0,,,-1.0,-1.8369701987210297e-16,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,11.977777777777778,17.74222222222222,70.11111111111111,47.22222222222222,2.143777777777778,17.411827956989246,67.03225806451613,3.442903225806452
10,2022,6,6,63,118,62.333333333333336,,,56.0029761113937,,,187.0,,,-0.8660254037844386,0.5000000000000001,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,3.4139784946236564,7.270967741935484,76.79569892473118,61.182795698924735,0.8681720430107527,11.977777777777778,70.11111111111111,2.143777777777778
11,2022,2,6,6,63,25.0,45.166666666666664,,32.90896534380867,46.5077054547595,,75.0,271.0,,-0.5000000000000004,0.8660254037844384,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,-10.037777777777778,-7.115555555555556,82.76666666666667,74.55555555555556,0.1778888888888889,3.4139784946236564,76.79569892473118,0.8681720430107527
12,2022,1,2,6,6,4.666666666666667,44.333333333333336,,2.3094010767583493,47.36524745704034,,14.0,266.0,,-2.4492935982947064e-16,1.0,Northwest Territories,0,0,0,0,0,1,0,0,0,0,0,0,-23.79569892473118,-20.69139784946237,76.63440860215053,72.43010752688173,0.0663440860215053,-10.037777777777778,82.76666666666667,0.1778888888888889
3,1990,34,,,,,,,,,,,,,1.0,6.123233995736766e-17,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,-0.5247311827956989,3.225806451612903,71.40860215053763,54.68817204301075,1.3664516129032258,-1.0741935483870966,79.3978494623656,0.6246236559139785
4,1990,89,34,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,4.8100000000000005,8.45,78.17777777777778,60.766666666666666,1.911111111111111,-0.5247311827956989,71.40860215053763,1.3664516129032258
5,1990,134,89,34,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,8.402150537634409,11.94516129032258,79.36559139784947,61.03225806451613,2.4188172043010754,4.8100000000000005,78.17777777777778,1.911111111111111
6,1990,58,134,89,34,85.66666666666667,,,50.08326400438906,,,257.0,,,1.2246467991473532e-16,-1.0,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,14.626666666666669,18.36111111111111,83.87777777777778,67.4888888888889,3.0534444444444446,8.402150537634409,79.36559139784947,2.4188172043010754
7,1990,74,58,134,89,93.66666666666667,,,38.214307966170644,,,281.0,,,-0.4999999999999997,-0.8660254037844388,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,18.348387096774196,21.9,81.63440860215053,64.46236559139784,3.560967741935484,14.626666666666669,83.87777777777778,3.0534444444444446
8,1990,62,74,58,134,88.66666666666667,,,40.06661120351125,,,266.0,,,-0.8660254037844385,-0.5000000000000004,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,19.565591397849463,23.18387096774193,83.17204301075269,65.70967741935483,3.34247311827957,18.348387096774196,81.63440860215053,3.560967741935484
9,1990,36,62,74,58,64.66666666666667,75.16666666666667,,8.326663997864518,34.10816129120224,,194.0,451.0,,-1.0,-1.8369701987210297e-16,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,14.958888888888888,18.195555555555558,81.56666666666666,64.07777777777777,2.327,19.565591397849463,83.17204301075269,3.34247311827957
10,1990,9,36,62,74,57.333333333333336,75.5,,19.425069712444614,33.63183016132188,,172.0,453.0,,-0.8660254037844386,0.5000000000000001,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,11.94516129032258,14.576344086021503,81.33333333333334,68.19354838709677,1.4803225806451612,14.958888888888888,81.56666666666666,2.327
11,1990,1,9,36,62,35.666666666666664,62.166666666666664,,26.50157228040127,42.021026482782005,,107.0,373.0,,-0.5000000000000004,0.8660254037844384,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,4.836666666666667,7.926666666666667,79.05555555555556,66.96666666666667,0.9605555555555556,11.94516129032258,81.33333333333334,1.4803225806451612
3,1991,26,,1,9,,,,,,,,,,1.0,6.123233995736766e-17,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,1.2236559139784946,4.658064516129032,77.83870967741936,61.60215053763441,1.2493548387096771,-5.134408602150537,75.56989247311827,0.5624731182795699
4,1991,208,26,,1,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,4.751111111111111,9.016666666666667,75.51111111111112,56.1,2.2031111111111112,1.2236559139784946,77.83870967741936,1.2493548387096771
5,1991,174,208,26,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,10.243010752688171,14.44731182795699,72.0752688172043,54.774193548387096,3.195698924731183,4.751111111111111,75.51111111111112,2.2031111111111112
6,1991,145,174,208,26,136.0,,,96.76776322722355,,,408.0,,,1.2246467991473532e-16,-1.0,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,14.472222222222223,18.67222222222222,73.27777777777779,54.36666666666667,3.860555555555556,10.243010752688171,72.0752688172043,3.195698924731183
7,1991,162,145,174,208,175.66666666666666,,,31.53305144341938,,,527.0,,,-0.4999999999999997,-0.8660254037844388,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,18.23333333333333,22.26344086021505,73.76344086021506,54.24731182795699,4.091612903225807,14.472222222222223,73.27777777777779,3.860555555555556
8,1991,10,162,145,174,160.33333333333334,,,14.571661996262913,,,481.0,,,-0.8660254037844385,-0.5000000000000004,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,18.561290322580643,22.096774193548388,82.89247311827957,66.04301075268818,3.214193548387097,18.23333333333333,73.76344086021506,4.091612903225807
10,1991,1,,10,162,,,,,,,,,,-0.8660254037844386,0.5000000000000001,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,10.97741935483871,13.69784946236559,81.70967741935483,66.91397849462366,1.4744086021505376,14.36111111111111,81.18888888888888,2.167444444444444
4,1992,43,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,2.4166666666666665,6.0233333333333325,76.5,60.53333333333333,1.7654444444444444,-2.8731182795698924,71.68817204301075,1.1740860215053763
5,1992,138,43,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,8.99247311827957,13.841935483870968,75.95698924731182,57.24731182795699,2.9388172043010754,2.4166666666666665,76.5,1.7654444444444444
6,1992,46,138,43,,,,,,,,,,,1.2246467991473532e-16,-1.0,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,14.172222222222222,18.21555555555556,79.82222222222222,62.4,3.341333333333333,8.99247311827957,75.95698924731182,2.9388172043010754
7,1992,19,46,138,43,75.66666666666667,,,54.00308633155455,,,227.0,,,-0.4999999999999997,-0.8660254037844388,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,15.950537634408605,19.565591397849463,81.26881720430109,63.5268817204301,3.250215053763441,14.172222222222222,79.82222222222222,3.341333333333333
8,1992,18,19,46,138,67.66666666666667,,,62.388567328744884,,,203.0,,,-0.8660254037844385,-0.5000000000000004,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,17.765591397849462,21.065591397849463,84.05376344086021,67.46236559139786,2.958709677419354,15.950537634408605,81.26881720430109,3.250215053763441
9,1992,19,18,19,46,27.666666666666668,,,15.885003409925156,,,83.0,,,-1.0,-1.8369701987210297e-16,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,15.29,18.543333333333333,81.63333333333334,65.46666666666667,2.272777777777778,17.765591397849462,84.05376344086021,2.958709677419354
10,1992,13,19,18,19,18.666666666666668,47.166666666666664,,0.5773502691901898,46.274903205373235,,56.0,283.0,,-0.8660254037844386,0.5000000000000001,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,9.11505376344086,11.946236559139784,77.19354838709677,60.08602150537634,1.5678494623655914,15.29,81.63333333333334,2.272777777777778
4,1993,78,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,4.704444444444444,8.513333333333334,79.8,63.07777777777778,1.8076666666666663,-1.90752688172043,78.24731182795698,1.203010752688172
5,1993,110,78,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,9.56559139784946,13.386021505376345,81.63440860215053,63.62365591397849,2.486236559139785,4.704444444444444,79.8,1.8076666666666663
6,1993,20,110,78,,,,,,,,,,,1.2246467991473532e-16,-1.0,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,13.214444444444444,17.005555555555556,80.98888888888888,64.32222222222222,3.093555555555556,9.56559139784946,81.63440860215053,2.486236559139785
7,1993,21,20,110,78,69.33333333333333,,,45.62163229580166,,,208.0,,,-0.4999999999999997,-0.8660254037844388,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,17.021505376344084,20.697849462365596,82.04301075268818,65.35483870967742,3.44505376344086,13.214444444444444,80.98888888888888,3.093555555555556
8,1993,43,21,20,110,50.333333333333336,,,51.67526810122356,,,151.0,,,-0.8660254037844385,-0.5000000000000004,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,18.39032258064516,22.05376344086021,81.83870967741936,63.473118279569896,3.358279569892473,17.021505376344084,82.04301075268818,3.44505376344086
9,1993,26,43,21,20,28.0,,,12.999999999999998,,,84.0,,,-1.0,-1.8369701987210297e-16,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,15.774444444444445,18.905555555555555,80.7,63.54444444444445,2.372333333333333,18.39032258064516,81.83870967741936,3.358279569892473
