Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon
11,1999,3,4,64,196,88.0,144.83333333333334,,98.22423326246941,91.90085237181765,,264.0,869.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,1999,,3,4,64,23.666666666666668,106.33333333333333,,34.933269720044,95.39531784457039,,71.0,638.0,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2000,,,3,4,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2000,1,,,3,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2000,17,1,,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2000,99,17,1,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2000,88,99,17,1,39.0,,,52.57375771237966,,,117.0,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2000,44,88,99,17,68.0,,,44.50842616853577,,,204.0,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2000,117,44,88,99,77.0,,,29.103264421710495,,,231.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2000,156,117,44,88,83.0,61.0,,36.75595189897821,47.18898176481381,,249.0,366.0,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2000,38,156,117,44,105.66666666666667,86.83333333333333,,56.85361319505853,50.109546661954596,,317.0,521.0,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2000,83,38,156,117,103.66666666666667,90.33333333333333,,60.11932578907828,44.697501794469524,,311.0,542.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2000,7,83,38,156,92.33333333333333,87.66666666666667,,59.5510985065207,44.55408698050724,,277.0,526.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2000,,7,83,38,42.666666666666664,74.16666666666667,,38.21430796617062,55.38742336186619,,128.0,445.0,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2001,1,,7,83,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2001,,1,,7,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2001,1,,1,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2001,52,1,,1,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2001,115,52,1,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2001,267,115,52,1,56.0,,,57.10516614107693,,,168.0,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2001,373,267,115,52,144.66666666666666,,,110.52752296750948,,,434.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2001,666,373,267,115,251.66666666666666,,,129.6816615151631,,,755.0,,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2001,109,666,373,267,435.3333333333333,245.66666666666666,,206.6744622185657,248.10938447923866,,1306.0,1474.0,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2001,10,109,666,373,382.6666666666667,263.6666666666667,,278.62579445078904,230.07100353296735,,1148.0,1582.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2001,2,10,109,666,261.6666666666667,256.6666666666667,,353.64435996256657,238.2911384560212,,785.0,1540.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2001,,2,10,109,40.333333333333336,237.83333333333334,,59.601454120963616,255.56636450571244,,121.0,1427.0,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2002,,,2,10,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2002,,,,2,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2002,1,,,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2002,26,1,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2002,105,26,1,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2002,85,105,26,1,44.0,,,54.286278192559855,,,132.0,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2002,536,85,105,26,72.0,,,41.0731055558257,,,216.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2002,212,536,85,105,242.0,,,254.80777068213598,,,726.0,,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2002,188,212,536,85,277.6666666666667,160.83333333333334,,232.56038642325424,197.9711258407818,,833.0,965.0,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2002,8,188,212,536,312.0,192.0,,194.36048981210146,181.83838978609552,,936.0,1152.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2002,1,8,188,212,136.0,189.0,,111.49887891813083,185.2414640408567,,408.0,1134.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2002,,1,8,188,65.66666666666667,171.66666666666666,,106.00157231538282,199.02629642001247,,197.0,1030.0,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2003,28,,1,8,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2003,25,28,,1,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2003,37,25,28,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2003,95,37,25,28,30.0,,,6.24499799839831,,,90.0,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2003,121,95,37,25,52.333333333333336,,,37.43438704364388,,,157.0,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2003,288,121,95,37,84.33333333333333,,,43.003875794320365,,,253.0,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2003,133,288,121,95,168.0,99.0,,104.73299384625649,100.58031616573885,,504.0,594.0,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2003,204,133,288,121,180.66666666666666,116.5,,93.14683748433616,94.7201140202016,,542.0,699.0,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2003,31,204,133,288,208.33333333333334,146.33333333333334,,77.59080701560805,88.0946460726568,,625.0,878.0,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2003,18,31,204,133,122.66666666666667,145.33333333333334,,86.96167738339304,89.60505938096725,,368.0,872.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2003,23,18,31,204,84.33333333333333,132.5,,103.83801487573484,102.79834629020058,,253.0,795.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2003,40,23,18,31,24.0,116.16666666666667,,6.5574385243014435,112.33417408191801,,72.0,697.0,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2004,,40,23,18,27.0,74.83333333333333,86.91666666666667,11.532562594670486,76.31360734932304,86.05120920742816,81.0,449.0,1043.0,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2004,,,40,23,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2004,,,,40,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2004,34,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2004,64,34,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2004,79,64,34,,,,,,,,,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2004,101,79,64,34,59.0,,,22.9128784747792,,,177.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2004,99,101,79,64,81.33333333333333,,,18.610033136277146,,,244.0,,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2004,40,99,101,79,93.0,,,12.165525060596446,,,279.0,,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2004,18,40,99,101,80.0,69.5,,34.655446902326915,28.682747427678216,,240.0,417.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2004,,18,40,99,52.333333333333336,66.83333333333333,,41.88476254359494,33.05399622839343,,157.0,401.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2004,,,18,40,,,,,,,,,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2005,,,,18,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2005,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2005,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2005,86,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2005,159,86,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2005,194,159,86,,,,,,,,,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2005,602,194,159,86,146.33333333333334,,,55.10293398117139,,,439.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2005,708,602,194,159,318.3333333333333,,,246.2850651853119,,,955.0,,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2005,212,708,602,194,501.3333333333333,,,271.38410663362976,,,1504.0,,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2005,14,212,708,602,507.3333333333333,326.8333333333333,,261.19979581411104,260.00185896771325,,1522.0,1961.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2005,3,14,212,708,311.3333333333333,314.8333333333333,,357.5043123283037,274.5923645454597,,934.0,1889.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2005,,3,14,212,76.33333333333333,288.8333333333333,,117.61944283719991,298.63182460459007,,229.0,1733.0,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2006,1,,3,14,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2006,,1,,3,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2006,3,,1,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2006,83,3,,1,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2006,150,83,3,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2006,273,150,83,3,78.66666666666667,,,73.5957426304901,,,236.0,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2006,597,273,150,83,168.66666666666666,,,96.36562319278242,,,506.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2006,503,597,273,150,340.0,,,230.90907301359982,,,1020.0,,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2006,660,503,597,273,457.6666666666667,268.1666666666667,,166.68933179220952,237.42991948502754,,1373.0,1609.0,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2006,19,660,503,597,586.6666666666666,377.6666666666667,,79.00843836789403,242.13357195289265,,1760.0,2266.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2006,2,19,660,503,394.0,367.0,,334.11225658451974,258.56295171582485,,1182.0,2202.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2006,,2,19,660,227.0,342.3333333333333,,375.085323626505,288.7072334851807,,681.0,2054.0,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2007,,,2,19,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2007,2,,,2,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2007,15,2,,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2007,105,15,2,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2007,235,105,15,2,40.666666666666664,,,56.0921860274079,,,122.0,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2007,92,235,105,15,118.33333333333333,,,110.60440015358039,,,355.0,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2007,201,92,235,105,144.0,,,79.07591289387685,,,432.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2007,423,201,92,235,176.0,108.33333333333333,,74.70609078247902,94.7917014651953,,528.0,650.0,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2007,49,423,201,92,238.66666666666666,178.5,,168.68412294384237,143.59352353083347,,716.0,1071.0,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2007,5,49,423,201,224.33333333333334,184.16666666666666,,188.0886315898261,136.33842696271176,,673.0,1105.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2007,1,5,49,423,159.0,167.5,,229.68674319603207,153.04084422140394,,477.0,1005.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2007,,1,5,49,18.333333333333332,128.5,,26.6333124739173,161.95524073027102,,55.0,771.0,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2008,,,1,5,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2008,,,,1,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2008,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2008,29,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2008,79,29,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2008,34,79,29,,,,,,,,,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2008,35,34,79,29,47.333333333333336,,,27.537852736430512,,,142.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2008,132,35,34,79,49.333333333333336,,,25.696951829610715,,,148.0,,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2008,23,132,35,34,67.0,,,56.293871780150276,,,201.0,,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2008,9,23,132,35,63.333333333333336,55.333333333333336,,59.76899976855337,42.53312434640459,,190.0,332.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2008,1,9,23,132,54.666666666666664,52.0,,67.33745861950341,45.67712775558517,,164.0,312.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2008,,1,9,23,11.0,39.0,,11.135528725660087,47.51841748206742,,33.0,234.0,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2009,1,,1,9,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2009,,1,,1,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2009,,,1,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2009,24,,,1,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2009,110,24,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2009,140,110,24,,,,,,,,,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2009,42,140,110,24,91.33333333333333,,,60.210741012989814,,,274.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2009,20,42,140,110,97.33333333333333,,,50.212880153734794,,,292.0,,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2009,46,20,42,140,67.33333333333333,,,63.885313909640715,,,202.0,,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2009,6,46,20,42,36.0,63.666666666666664,,13.999999999999988,49.46783466725336,,108.0,382.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2009,,6,46,20,24.0,60.666666666666664,,20.29778313018442,52.78888771954486,,72.0,364.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2009,,,6,46,,,,,,,,,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2010,,,,6,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2010,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2010,34,,,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2010,199,34,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2010,334,199,34,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2010,83,334,199,34,189.0,,,150.2497920131672,,,567.0,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2010,166,83,334,199,205.33333333333334,,,125.61979674133107,,,616.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2010,80,166,83,334,194.33333333333334,,,127.8762422552889,,,583.0,,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
9,2010,12,80,166,83,109.66666666666667,149.33333333333334,,48.80915214724934,108.95442472275599,,329.0,896.0,,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
10,2010,23,12,80,166,86.0,145.66666666666666,,77.17512552629897,113.87127235025831,,258.0,874.0,,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
11,2010,2,23,12,80,38.333333333333336,116.33333333333333,,36.50114153466074,119.89439797866584,,115.0,698.0,,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
12,2010,,2,23,12,12.333333333333334,61.0,,10.503967504392586,61.96127823084394,,37.0,366.0,,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
1,2011,,,2,23,,,,,,,,,,0.49999999999999994,0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
2,2011,,,,2,,,,,,,,,,0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
3,2011,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
4,2011,30,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
5,2011,145,30,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
6,2011,129,145,30,,,,,,,,,,,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
7,2011,398,129,145,30,101.33333333333333,,,62.29232162420448,,,304.0,,,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
8,2011,401,398,129,145,224.0,,,150.9006295546841,,,672.0,,,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0
