Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollStd_3,RollSum_3,is_summer,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,temperature_2m_max (°C)_lag1,relative_humidity_2m_min (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,summer_temp,summer_dryness,summer_lag,pre_summer_heat,spring_dryness
3,1991,8,4,9,4,5.666666666666667,2.8867513459532548,17.0,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-4.251190476190476,75.09523809523809,1.1523809523809525,58.46428571428572,0.6772619047619048,0.0,0.0,0,-22.796236559139786,1.058505376344086
4,1991,111,8,4,9,7.0,2.6457513110701596,21.0,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-6.334408602150538,67.86021505376344,0.9064516129032258,45.2258064516129,1.2089247311827958,0.0,0.0,0,-18.127188940092164,1.2521006144393243
5,1991,201,111,8,4,41.0,60.65476073648322,123.0,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,5.781111111111112,60.13333333333333,12.362222222222222,33.97777777777778,2.715777777777778,0.0,0.0,0,-6.737941628264207,2.2103801843317976
6,1991,114,201,111,8,106.66666666666667,96.57294307068287,320.0,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,10.953763440860214,62.16129032258065,17.220430107526884,36.44086021505377,3.5022580645161288,17.220430107526884,0.0935410683515221,201,14.421054787506403,4.601964413722479
7,1991,125,114,201,111,142.0,51.117511676528416,426.0,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,14.136666666666663,73.13333333333334,19.00777777777778,48.65555555555556,3.430111111111111,19.00777777777778,0.06907809353322891,114,30.489103942652335,7.426960573476702
8,1991,239,125,114,201,146.66666666666666,47.37439533475179,440.0,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,17.227956989247314,67.47311827956989,22.776344086021503,41.784946236559136,4.347311827956989,22.776344086021503,0.10160844433274692,125,48.590430107526885,9.648146953405018
9,1991,54,239,125,114,159.33333333333334,69.21223398600388,478.0,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,18.623655913978496,69.81720430107528,24.532258064516128,44.43010752688172,3.7154838709677422,0.0,0.0,0,59.004551971326165,11.27968100358423
10,1991,66,54,239,125,139.33333333333334,93.32916657365668,418.0,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,10.926666666666668,71.38888888888889,16.797777777777778,47.8,2.1356666666666664,0.0,0.0,0,66.31637992831541,11.492906810035842
11,1991,6,66,54,239,119.66666666666667,103.51972436851518,359.0,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,0.9268817204301072,71.01075268817205,6.318279569892473,49.655913978494624,1.146989247311828,0.0,0.0,0,64.10637992831542,10.198462365591396
12,1991,7,6,66,54,42.0,31.74901573277557,126.0,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-7.436666666666666,79.84444444444445,-2.552222222222222,67.75555555555556,0.351,-0.0,0.0,0,47.648315412186385,6.998139784946238
1,1992,14,7,6,66,26.333333333333332,34.35597958628695,79.0,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-9.36774193548387,77.74193548387096,-5.027956989247312,67.26881720430109,0.3149462365591398,-0.0,0.0,0,20.563835125448033,3.633655913978495
2,1992,11,14,7,6,9.0,4.358898943544534,27.0,0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-7.641935483870968,79.69892473118279,-2.718279569892473,68.47311827956989,0.317741935483871,-0.0,0.0,0,-1.2618996415770578,1.8129354838709686
3,1992,61,11,14,7,10.666666666666666,3.5118845842890156,32.0,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-7.633333333333334,77.64367816091954,-1.5862068965517242,61.72413793103448,0.6117241379310344,-0.0,0.0,0,-10.298458781362005,0.9836881720430116
4,1992,110,61,11,14,28.666666666666668,28.041635710731377,86.0,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,0.2064516129032258,67.49462365591398,7.186021505376344,44.50537634408602,1.5301075268817204,0.0,0.0,0,-9.332443455691507,1.244412309974046
5,1992,91,110,61,11,60.666666666666664,49.50084174368515,182.0,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,4.344444444444445,63.64444444444444,11.645555555555555,37.077777777777776,2.3956666666666666,0.0,0.0,0,2.8815350389321495,2.4595736002966264
6,1992,147,91,110,61,87.33333333333333,24.704925284917568,262.0,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,9.249462365591398,61.61290322580645,15.4505376344086,35.935483870967744,3.422043010752688,15.4505376344086,0.09264919941775836,91,17.245370164380176,4.537498331479423
7,1992,226,147,91,110,116.0,28.478061731796682,348.0,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,14.987777777777778,69.18888888888888,20.81,43.977777777777774,3.811111111111111,20.81,0.08473320158102766,147,34.282114695340496,7.3478172043010765
8,1992,339,226,147,91,154.66666666666666,67.82575715267284,464.0,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,15.568817204301077,72.3763440860215,20.6,46.70967741935484,3.5905376344086024,20.6,0.07525805724588687,226,47.90609318996415,9.628820788530467
9,1992,14,339,226,147,237.33333333333334,96.50043177796326,712.0,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,14.943010752688172,67.06451612903226,20.983870967741936,40.903225806451616,3.421075268817204,0.0,0.0,0,56.8605376344086,10.823691756272403
10,1992,29,14,339,226,193.0,164.99393928262944,579.0,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,7.20888888888889,74.27777777777779,12.97111111111111,50.6,1.6923333333333337,0.0,0.0,0,62.39387096774193,10.822724014336918
11,1992,15,29,14,339,127.33333333333333,183.46207600845838,382.0,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,3.513978494623656,70.53763440860214,8.451612903225806,50.064516129032256,1.2250537634408605,0.0,0.0,0,54.55498207885305,8.703946236559142
12,1992,4,15,29,14,19.333333333333332,8.386497083608711,58.0,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-3.15,79.62222222222222,0.5277777777777778,66.62222222222222,0.4354444444444444,0.0,0.0,0,42.40659498207886,6.3384623655914
1,1993,8,4,15,29,16.0,12.529964086143455,48.0,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-17.065591397849463,74.40860215053763,-12.126881720430108,64.68817204301075,0.2080645161290322,-0.0,0.0,0,21.950501792114697,3.35283154121864
2,1993,12,8,4,15,9.0,5.567764362834168,27.0,0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-14.859139784946237,74.76344086021506,-9.21505376344086,61.193548387096776,0.3024731182795699,-0.0,0.0,0,-3.1474910394265194,1.8685627240143385
3,1993,29,12,8,4,8.0,4.000000000005796,24.0,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-10.201190476190476,72.26190476190476,-3.685714285714286,53.845238095238095,0.6076190476190477,-0.0,0.0,0,-20.814157706093184,0.9459820788530479
4,1993,52,29,12,8,16.333333333333332,11.150485789120493,49.0,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-1.010752688172043,59.03225806451613,5.356989247311828,35.38709677419355,1.52505376344086,0.0,0.0,0,-25.02764976958525,1.1181566820276512
5,1993,242,52,29,12,31.0,20.074859899885773,93.0,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,4.446666666666667,68.94444444444444,10.964444444444444,39.62222222222223,2.3184444444444443,0.0,0.0,0,-7.543778801843314,2.435145929339479
6,1993,342,242,52,29,107.66666666666667,116.90309377143686,323.0,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,11.173118279569891,62.88172043010753,17.870967741935484,38.193548387096776,3.496989247311828,17.870967741935484,0.0892235939643347,242,12.63571940604199,4.451117255504354
7,1993,112,342,242,52,212.0,147.3091986265624,636.0,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,13.908888888888889,65.67777777777778,19.33555555555556,40.43333333333333,3.748444444444445,19.33555555555556,0.09046929471708234,342,34.192401433691764,7.340487455197134
8,1993,35,112,342,242,232.0,115.32562594670799,696.0,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,14.578494623655914,78.25806451612904,19.4741935483871,54.107526881720425,3.2364516129032257,19.4741935483871,0.05872975609756098,112,48.17096774193549,9.563878136200719
9,1993,17,35,112,342,163.0,159.7278936191172,489.0,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,15.088172043010752,75.3225806451613,20.44301075268817,50.44086021505377,2.996989247311828,0.0,0.0,0,56.680716845878145,10.4818853046595
10,1993,19,17,35,112,54.666666666666664,50.461206221545844,164.0,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,10.156666666666666,71.18888888888888,16.13,47.01111111111111,2.148,0.0,0.0,0,59.25275985663083,9.9818853046595
11,1993,7,19,17,35,23.666666666666668,9.865765724634983,71.0,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,3.823655913978495,74.98924731182795,9.416129032258064,53.68817204301075,1.1326881720430109,0.0,0.0,0,56.047204301075276,8.381440860215056
12,1993,1,7,19,17,14.333333333333334,6.429100507332588,43.0,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-5.518888888888889,74.6,-0.648888888888889,60.81111111111111,0.487,-0.0,0.0,0,45.98913978494624,6.277677419354841
1,1994,4,1,7,19,9.0,9.165151389914506,27.0,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-7.737634408602151,79.93548387096774,-2.650537634408602,69.17204301075269,0.2891397849462365,-0.0,0.0,0,24.89724014336918,3.7676881720430124
3,1994,12,,4,1,,,,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-18.97738095238095,70.67857142857143,-13.401190476190475,54.36904761904761,0.3344047619047619,-0.0,0.0,,-16.70587813620071,0.9615161290322594
4,1994,64,12,,4,,,,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-1.1741935483870969,71.47311827956989,5.1,48.96774193548387,1.403010752688172,0.0,0.0,0,-29.458179723502298,0.8089208909370212
5,1994,132,64,12,,,,,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,4.373333333333333,58.322222222222216,11.323333333333332,34.65555555555556,2.612222222222222,0.0,0.0,0,-21.707642089093696,1.922791858678957
6,1994,231,132,64,12,69.33333333333333,60.177515180783054,208.0,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,10.708602150537631,63.795698924731184,17.234408602150538,37.40860215053764,3.453010752688172,17.234408602150538,0.08990201567749159,132,3.022142857142864,4.349637736815158
7,1994,223,231,132,64,142.33333333333334,83.97817176703337,427.0,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,14.434444444444445,69.93333333333334,19.65333333333333,44.88888888888889,3.6876666666666655,19.65333333333333,0.08036077481840191,231,33.65774193548388,7.468243727598568
8,1994,118,223,231,132,195.33333333333334,54.99393905998505,586.0,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,17.576344086021507,73.34408602150538,22.76881720430108,49.08602150537634,3.947634408602151,22.76881720430108,0.07881708887934738,223,48.211075268817204,9.752899641577061
9,1994,83,118,223,231,190.66666666666666,63.05817419917382,572.0,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,16.879569892473118,70.93548387096774,22.4,45.94623655913978,3.4386021505376343,0.0,0.0,0,59.65655913978495,11.088311827956991
10,1994,25,83,118,223,141.33333333333334,72.85830998131483,424.0,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,13.10777777777778,66.71111111111111,19.308888888888887,43.87777777777777,2.6318888888888887,0.0,0.0,0,64.82215053763441,11.073903225806452
11,1994,30,25,83,118,75.33333333333333,46.97162263892291,226.0,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,4.333333333333334,72.44086021505376,8.98279569892473,52.064516129032256,1.200752688172043,0.0,0.0,0,64.47770609318997,10.018125448028677
12,1994,9,30,25,83,46.0,32.14031735997713,138.0,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-5.423333333333333,69.13333333333334,-1.332222222222222,55.37777777777777,0.5305555555555556,-0.0,0.0,0,50.691684587813626,7.271243727598567
1,1995,10,9,30,25,21.333333333333332,10.969655114605265,64.0,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-11.748387096774191,78.16129032258064,-6.887096774193548,67.80645161290323,0.2247311827956989,-0.0,0.0,0,26.959462365591403,4.363197132616489
2,1995,6,10,9,30,16.333333333333332,11.846237095946814,49.0,0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-12.141935483870968,79.46236559139786,-6.8247311827956985,66.98924731182795,0.2427956989247311,-0.0,0.0,0,0.7634767025089682,1.9560394265232992
3,1995,29,6,10,9,8.333333333333334,2.0816659994792315,25.0,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-10.45,73.92857142857143,-4.351190476190476,56.44047619047619,0.5320238095238096,-0.0,0.0,0,-15.04405017921146,0.9980824372759873
4,1995,57,29,6,10,15.0,12.288205727446677,45.0,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-5.391397849462366,70.34408602150538,1.4494623655913978,47.774193548387096,1.1804301075268815,0.0,0.0,0,-18.063018433179714,0.9995506912442413
5,1995,215,57,29,6,30.666666666666668,25.540817005988345,92.0,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,1.9288888888888889,67.33333333333333,8.077777777777778,40.68888888888889,2.0411111111111118,0.0,0.0,0,-9.72645929339477,1.9552496159754238
6,1995,272,215,57,29,100.33333333333333,100.28625695145557,301.0,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,10.325806451612904,59.39784946236559,17.166666666666664,32.58064516129032,3.74989247311828,17.166666666666664,0.11166826769132247,215,5.176049667178705,3.7535650281618045
7,1995,97,272,215,57,181.33333333333334,111.3837211325486,544.0,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,15.77,67.23333333333333,21.59777777777778,41.15555555555556,4.058111111111112,21.59777777777778,0.09626515550869795,272,26.693906810035845,6.971433691756275
8,1995,26,97,272,215,194.66666666666666,89.2543182895559,584.0,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,15.727956989247312,74.26881720430109,20.570967741935487,47.56989247311828,3.4797849462365598,20.570967741935487,0.07164489705556787,97,46.842222222222226,9.849114695340505
9,1995,58,26,97,272,131.66666666666666,126.61095265944951,395.0,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,13.296774193548387,75.93548387096774,18.153763440860214,51.84946236559139,2.7115053763440864,0.0,0.0,0,59.33541218637994,11.287788530465953
10,1995,33,58,26,97,60.333333333333336,35.55746522649471,181.0,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,12.40111111111111,67.13333333333334,18.66,42.74444444444444,2.6373333333333333,0.0,0.0,0,60.32250896057349,10.249401433691759
11,1995,5,33,58,26,39.0,16.82260384126227,117.0,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,3.838709677419355,73.63440860215053,8.298924731182796,52.50537634408602,1.1118279569892473,0.0,0.0,0,57.384731182795704,8.828623655913981
1,1996,1,,5,33,,,,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-15.425806451612903,78.13978494623656,-11.058064516129033,67.95698924731182,0.1632258064516129,-0.0,0.0,,21.73670250896058,4.109272401433693
3,1996,1,,1,,,,,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-10.07816091954023,74.06896551724138,-3.7091954022988505,54.689655172413794,0.5587356321839081,-0.0,0.0,,-32.567383512544794,0.7267777777777795
4,1996,26,1,,1,,,,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-8.444086021505376,69.94623655913979,-2.001075268817204,48.913978494623656,0.9638709677419356,-0.0,0.0,0,-31.054356692621422,0.9254022988505766
5,1996,56,26,1,,,,,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,2.612222222222222,68.66666666666667,9.042222222222222,41.93333333333333,2.1727777777777777,0.0,0.0,0,-21.997367445309592,1.7260474601408993
6,1996,124,56,26,1,27.666666666666668,27.537852736431507,83.0,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,6.573118279569892,68.90322580645162,12.151612903225804,44.44086021505377,2.5834408602150534,12.151612903225804,0.05685281590156175,56,3.331951551106174,3.6953843777036233
7,1996,89,124,56,26,68.66666666666667,50.21288015373524,206.0,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,13.426666666666668,70.92222222222222,18.747777777777777,45.8,3.577111111111111,18.747777777777777,0.07643399810066477,124,19.19275985663083,5.720089605734769
8,1996,76,89,124,56,89.66666666666667,34.00490160746497,269.0,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,16.21505376344086,74.3763440860215,21.293548387096774,49.064516129032256,3.617849462365592,21.293548387096774,0.07226374570446738,89,39.94161290322581,8.333329749103944
9,1996,14,76,89,124,96.33333333333333,24.826061575154693,289.0,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,16.635483870967743,70.38709677419355,22.5505376344086,45.903225806451616,3.5084946236559142,0.0,0.0,0,52.19293906810036,9.778401433691759
10,1996,7,14,76,89,59.666666666666664,40.07908847932274,179.0,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,9.307777777777778,76.1,13.713333333333336,53.02222222222223,1.7114444444444443,0.0,0.0,0,62.59186379928316,10.70345519713262
11,1996,2,7,14,76,32.333333333333336,37.97806384392689,97.0,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,2.020430107526882,75.47311827956989,6.97741935483871,55.96774193548387,1.0165591397849465,0.0,0.0,0,57.557419354838714,8.837788530465952
12,1996,2,2,7,14,7.666666666666667,6.0277137733466075,23.0,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-11.674444444444443,79.82222222222222,-7.945555555555556,68.17777777777778,0.2724444444444444,-0.0,0.0,0,43.241290322580646,6.236498207885306
1,1997,1,2,2,7,3.6666666666666665,2.8867513459585123,11.0,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-17.21720430107527,77.23655913978494,-13.216129032258063,67.6021505376344,0.1620430107526881,-0.0,0.0,0,12.745197132616497,3.000448028673837
3,1997,4,,1,2,,,,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-6.913095238095238,79.16666666666666,-1.405952380952381,61.16666666666667,0.5567857142857143,-0.0,0.0,,-33.098243727598565,0.6607240143369192
4,1997,24,4,,1,,,,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-6.862365591397849,73.59139784946237,-0.8365591397849461,50.73118279569893,1.0468817204301075,-0.0,0.0,0,-26.558640552995385,0.9450652841781891
5,1997,120,24,4,,,,,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,0.4622222222222223,66.37777777777778,7.206666666666666,40.21111111111111,2.0966666666666667,0.0,0.0,0,-14.17907066052227,1.8299039938556085
6,1997,34,120,24,4,49.333333333333336,62.010751755912324,148.0,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,9.12258064516129,64.90322580645162,15.156989247311827,39.94623655913978,3.178279569892473,15.156989247311827,0.07762079831932775,120,4.964155145929346,3.7003341013824906
7,1997,148,34,120,24,59.333333333333336,52.776257288039865,178.0,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,14.557777777777778,71.43333333333334,19.52555555555556,46.03333333333333,3.545666666666667,19.52555555555556,0.07538625088589654,34,21.527096774193552,6.3218279569892495
8,1997,79,148,34,120,100.66666666666667,59.40819247657155,302.0,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,16.95268817204301,71.74193548387096,22.186021505376345,46.39784946236559,3.985161290322581,22.186021505376345,0.08407894736842106,148,41.88921146953406,8.820612903225808
9,1997,17,79,148,34,87.0,57.419508879822736,261.0,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,16.22258064516129,73.44086021505376,21.833333333333336,48.08602150537634,3.22989247311828,0.0,0.0,0,56.86856630824374,10.709107526881724
10,1997,3,17,79,148,81.33333333333333,65.53116307020177,244.0,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,11.851111111111113,73.51111111111112,17.57,51.35555555555556,2.1937777777777776,0.0,0.0,0,63.54491039426525,10.76072043010753
11,1997,1,3,17,79,33.0,40.44749683231401,99.0,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,2.1903225806451614,77.2258064516129,6.467741935483871,59.41935483870968,0.8983870967741936,0.0,0.0,0,61.58935483870969,9.40883154121864
12,1997,32,1,3,17,7.0,8.717797887084627,21.0,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-2.2155555555555555,73.43333333333334,1.8988888888888888,57.61111111111111,0.5636666666666666,0.0,0.0,0,45.871075268817215,6.322057347670253
3,1998,2,,,32,,,,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-4.917857142857143,79.57142857142857,0.6488095238095238,62.17857142857143,0.6191666666666666,0.0,0.0,,-11.614014336917556,1.2817311827957008
4,1998,152,2,,,,,,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-4.513978494623656,72.02150537634408,1.836559139784946,48.75268817204301,1.1895698924731182,0.0,0.0,0,-12.86409370199692,1.3372311827957009
5,1998,412,152,2,,,,,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,6.118888888888889,59.87777777777777,12.581111111111111,33.766666666666666,2.8094444444444444,0.0,0.0,0,-10.353341013824878,2.0074462365591415
6,1998,273,412,152,2,188.66666666666666,207.44477176668812,566.0,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,13.524731182795698,59.0,20.186021505376345,34.0752688172043,4.099032258064517,20.186021505376345,0.11686388718577563,412,15.066479774705588,4.6181810035842314
7,1998,196,273,412,152,279.0,130.1038047099315,837.0,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,14.793333333333331,68.91111111111111,19.941111111111116,44.51111111111111,3.719444444444444,19.941111111111116,0.08172607421874999,273,34.60369175627241,8.098046594982081
8,1998,540,196,273,412,293.6666666666667,109.47297992351048,881.0,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,18.468817204301075,70.17204301075269,23.61397849462365,46.56989247311828,4.111182795698925,23.61397849462365,0.08642405063291139,196,52.708243727598585,10.627921146953408
9,1998,84,540,196,273,336.3333333333333,180.5334687345627,1009.0,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,18.555913978494623,61.82795698924731,24.723655913978494,36.82795698924731,4.161935483870968,0.0,0.0,0,63.741111111111124,11.929659498207887
10,1998,60,84,540,196,273.3333333333333,237.6327699062849,820.0,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,12.011111111111113,66.78888888888889,18.05444444444445,41.6,2.4775555555555555,0.0,0.0,0,68.27874551971327,11.992562724014338
11,1998,10,60,84,540,228.0,270.4662640700315,684.0,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,5.278494623655914,72.69892473118279,10.386021505376345,53.03225806451613,1.2588172043010752,0.0,0.0,0,66.3920788530466,10.750673835125449
12,1998,9,10,60,84,51.333333333333336,37.75358702604801,154.0,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-5.181111111111111,78.11111111111111,-1.4088888888888889,64.68888888888888,0.3818888888888889,-0.0,0.0,0,53.164121863799295,7.8983082437276
1,1999,4,9,10,60,26.333333333333332,29.160475533389096,79.0,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-12.856989247311828,75.64516129032258,-8.332258064516129,64.80645161290323,0.2658064516129032,-0.0,0.0,0,27.031577060931912,4.118261648745522
3,1999,6,,4,9,,,,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-7.5928571428571425,76.13095238095238,-2.128571428571429,57.55952380952381,0.6123809523809525,-0.0,0.0,,-19.84759856630824,0.8943620071684605
4,1999,133,6,,4,,,,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-3.0172043010752687,73.83870967741936,2.839784946236559,50.68817204301075,1.2570967741935484,0.0,0.0,0,-20.56728110599078,1.1248540706605241
5,1999,121,133,6,,,,,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,4.465555555555556,61.488888888888894,11.014444444444443,36.96666666666667,2.4753333333333334,0.0,0.0,0,-9.395238095238092,2.116144393241169
