Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,is_summer,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,summer_temp,summer_dryness,summer_lag,pre_summer_heat,spring_dryness
11,2010,1,3,27,115,48.333333333333336,82.83333333333333,,58.968918366655934,74.02814779978402,,145.0,497.0,,0,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-6.092222222222222,-3.121111111111111,81.08888888888889,69.4,0.3677777777777777,5.361290322580646,77.3978494623656,1.1723655913978497,-0.0,0.0,0,42.40774193548389,5.426283154121867
4,2011,6,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,0.2388888888888888,5.912222222222223,68.74444444444445,46.91111111111111,1.9057777777777776,-12.129032258064516,71.66666666666666,0.7744086021505376,0.0,0.0,,-36.672043010752674,1.2253456221198182
5,2011,39,6,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,8.218279569892472,14.58279569892473,63.354838709677416,40.3010752688172,3.1836559139784946,0.2388888888888888,68.74444444444445,1.9057777777777776,0.0,0.0,0,-12.82756272401432,3.00209114183308
6,2011,38,39,6,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.256666666666666,20.766666666666666,65.32222222222222,40.922222222222224,3.805333333333333,8.218279569892472,63.354838709677416,3.1836559139784946,20.766666666666666,0.09077126954677973,39,13.888566308243746,5.863842293906813
7,2011,106,38,39,6,27.666666666666668,,,18.77054430040145,,,83.0,,,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,19.08279569892473,24.05161290322581,70.49462365591398,45.44086021505377,3.966666666666667,15.256666666666666,65.32222222222222,3.805333333333333,24.05161290322581,0.08541329011345218,38,41.26168458781363,8.894767025089608
8,2011,82,106,38,39,61.0,,,38.97435053981015,,,183.0,,,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.024731182795698,23.01505376344086,71.65591397849462,45.763440860215056,3.3380645161290325,19.08279569892473,70.49462365591398,3.966666666666667,23.01505376344086,0.07138192687974247,106,59.40107526881722,10.955655913978497
9,2011,19,82,106,38,75.33333333333333,,,34.486712417006835,,,226.0,,,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,13.454444444444444,18.76888888888889,69.94444444444444,46.35555555555556,2.539555555555556,18.024731182795698,71.65591397849462,3.3380645161290325,0.0,0.0,0,67.83333333333336,11.110064516129036
10,2011,27,19,82,106,69.0,48.333333333333336,,44.93328387732194,38.22390177188442,,207.0,290.0,,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,5.570967741935483,8.856989247311828,80.02150537634408,61.98924731182796,1.055483870967742,13.454444444444444,69.94444444444444,2.539555555555556,0.0,0.0,0,65.83555555555557,9.844286738351258
11,2011,6,27,19,82,42.666666666666664,51.833333333333336,,34.29771615331454,34.33608403220537,,128.0,311.0,,0,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-5.6,-2.6744444444444446,80.93333333333334,68.02222222222223,0.3695555555555555,5.570967741935483,80.02150537634408,1.055483870967742,-0.0,0.0,0,50.64093189964159,6.933103942652332
3,2012,11,,,,,,,,,,,,,0,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-4.225806451612903,0.5419354838709679,75.44086021505376,57.29032258064516,1.0170967741935484,-12.083908045977012,78.35632183908046,0.4014942528735632,0.0,0.0,,-28.27196885428252,0.7823544679273293
4,2012,51,11,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,0.8466666666666666,6.511111111111111,64.8111111111111,43.63333333333333,2.044888888888889,-4.225806451612903,75.44086021505376,1.0170967741935484,0.0,0.0,0,-19.425732295142737,1.5978383388950714
5,2012,42,51,11,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,8.65268817204301,14.68494623655914,62.107526881720425,38.763440860215056,3.2245161290322577,0.8466666666666666,64.8111111111111,2.044888888888889,0.0,0.0,0,-0.34580397973054655,3.4634799159560035
6,2012,61,42,51,11,34.666666666666664,,,20.984120980716188,,,104.0,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.24,20.37444444444445,71.58888888888889,46.86666666666667,3.4094444444444445,8.65268817204301,62.107526881720425,3.2245161290322577,20.37444444444445,0.07122794800371401,42,21.737992831541238,6.286501792114698
7,2012,263,61,42,51,51.333333333333336,,,9.504384952922171,,,154.0,,,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,21.210752688172043,26.37311827956989,66.33333333333334,40.11827956989247,4.626129032258064,15.24,71.58888888888889,3.4094444444444445,26.37311827956989,0.11250784518828452,61,41.57050179211472,8.678849462365594
8,2012,43,263,61,42,122.0,,,122.47856955402443,,,366.0,,,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.573118279569893,22.33978494623656,71.3763440860215,47.16129032258065,3.2089247311827958,21.210752688172043,66.33333333333334,4.626129032258064,22.33978494623656,0.0666287117660192,263,61.4325089605735,11.26008960573477
9,2012,22,43,263,61,122.33333333333333,78.5,,122.1529096392441,91.92551332464782,,367.0,471.0,,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,11.168888888888889,15.921111111111111,71.95555555555555,49.81111111111111,2.1451111111111114,17.573118279569893,71.3763440860215,3.2089247311827958,0.0,0.0,0,69.08734767025092,11.244498207885307
10,2012,6,22,43,263,109.33333333333333,80.33333333333333,,133.49282128014727,90.40722684977497,,328.0,482.0,,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,1.5978494623655917,4.253763440860215,82.2258064516129,65.10752688172043,0.6946236559139786,11.168888888888889,71.95555555555555,2.1451111111111114,0.0,0.0,0,64.63401433691757,9.980164874551974
4,2013,3,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-3.66,1.6311111111111112,71.06666666666666,47.8,1.5571111111111111,-10.459139784946236,73.3978494623656,0.7734408602150538,0.0,0.0,,-34.51586021505375,1.2575614439324143
5,2013,71,3,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,8.656989247311829,15.05268817204301,61.53763440860215,38.473118279569896,3.410322580645161,-3.66,71.06666666666666,1.5571111111111111,0.0,0.0,0,-15.801953405017905,2.6742424475166438
6,2013,106,71,3,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.255555555555553,21.47,65.24444444444444,41.41111111111111,3.981333333333333,8.656989247311829,61.53763440860215,3.410322580645161,21.47,0.09387477076237882,71,10.825734767025104,5.740874551971329
7,2013,169,106,71,3,60.0,,,52.373657500693994,,,180.0,,,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.2494623655914,22.95913978494624,66.58064516129032,41.74193548387097,4.061290322580645,16.255555555555553,65.24444444444444,3.981333333333333,22.95913978494624,0.09501886792452831,106,38.153799283154136,8.948767025089609
8,2013,103,169,106,71,115.33333333333333,,,49.66219219218311,,,346.0,,,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.63978494623656,22.73548387096774,70.7741935483871,45.16129032258065,3.295913978494624,18.2494623655914,66.58064516129032,4.061290322580645,22.73548387096774,0.07139995341253204,169,59.481827956989264,11.452946236559143
9,2013,43,103,169,106,126.0,,,37.269290307168454,,,378.0,,,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,13.853333333333332,19.15111111111111,71.55555555555556,50.86666666666667,2.432,17.63978494623656,70.7741935483871,3.295913978494624,0.0,0.0,0,67.164623655914,11.338537634408604
11,2013,1,,43,103,,,,,,,,,,0,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-9.356666666666666,-5.8966666666666665,81.08888888888889,70.78888888888888,0.2828888888888888,2.978494623655914,76.65591397849462,0.9170967741935484,-0.0,0.0,,47.85111111111112,6.645010752688175
4,2014,5,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-3.1711111111111108,2.151111111111111,70.03333333333333,47.04444444444445,1.6591111111111112,-14.22258064516129,70.87096774193549,0.6613978494623656,0.0,0.0,,-45.14903993855606,1.0527534562212006
5,2014,41,5,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.5451612903225795,13.108602150537637,68.29032258064517,44.53763440860215,2.860752688172043,-3.1711111111111108,70.03333333333333,1.6591111111111112,0.0,0.0,0,-24.17212237583204,2.5722946748591937
6,2014,49,41,5,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,14.36111111111111,19.636666666666667,69.67777777777778,45.06666666666667,3.436666666666667,7.5451612903225795,68.29032258064517,2.860752688172043,19.636666666666667,0.07460202604920406,41,6.45433691756274,5.181261648745522
7,2014,45,49,41,5,31.666666666666668,,,23.437861108329262,,,95.0,,,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.884946236559138,22.90322580645161,69.3978494623656,44.053763440860216,3.889677419354839,14.36111111111111,69.67777777777778,3.436666666666667,22.90322580645161,0.08633412887828162,49,34.896379928315426,7.9565304659498235
8,2014,94,45,49,41,45.0,,,4.000000000000014,,,135.0,,,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.83978494623656,22.73978494623656,72.6236559139785,48.64516129032258,3.1789247311827955,17.884946236559138,69.3978494623656,3.889677419354839,22.73978494623656,0.06403292181069958,45,55.64849462365592,10.187096774193552
9,2014,11,94,45,49,62.666666666666664,,,27.209067116190027,,,188.0,,,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,10.52,14.944444444444445,73.68888888888888,51.88888888888889,1.900555555555556,17.83978494623656,72.6236559139785,3.1789247311827955,0.0,0.0,0,65.27967741935485,10.505268817204303
10,2014,1,11,94,45,50.0,40.833333333333336,,41.72529209005013,31.88991481121683,,150.0,245.0,,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,4.151612903225806,7.095698924731183,79.49462365591398,64.36559139784946,0.902258064516129,10.52,73.68888888888888,1.900555555555556,0.0,0.0,0,60.58745519713263,8.969157706093194
3,2015,2,,,,,,,,,,,,,0,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-8.098924731182796,-2.518279569892473,72.70967741935483,54.26881720430107,0.8989247311827957,-22.58452380952381,69.25,0.2584523809523809,-0.0,0.0,,-42.661943164362505,0.5697427035330287
4,2015,50,2,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-0.0366666666666667,5.854444444444444,65.21111111111111,42.766666666666666,1.999888888888889,-8.098924731182796,72.70967741935483,0.8989247311827957,0.0,0.0,0,-34.62645929339476,1.3240437788018458
5,2015,75,50,2,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.965591397849463,15.0752688172043,59.60215053763441,33.73118279569893,3.3995698924731186,-0.0366666666666667,65.21111111111111,1.999888888888889,0.0,0.0,0,-14.548358934971821,3.1572660010240683
6,2015,151,75,50,2,42.333333333333336,,,37.09896674212549,,,127.0,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.81,21.33333333333333,65.63333333333334,39.85555555555556,4.098444444444445,7.965591397849463,59.60215053763441,3.3995698924731186,21.33333333333333,0.10031547457166166,75,18.411433691756287,6.298383512544806
7,2015,169,151,75,50,92.0,,,52.60228131934964,,,276.0,,,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,19.018279569892474,24.11720430107527,71.13978494623656,45.9247311827957,3.9427956989247313,15.81,65.63333333333334,4.098444444444445,24.11720430107527,0.08402383134738771,151,42.263046594982086,9.497903225806455
8,2015,13,169,151,75,131.66666666666666,,,49.89321931218043,,,395.0,,,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.763440860215052,21.42043010752688,76.13978494623656,53.107526881720425,2.826774193548387,19.018279569892474,71.13978494623656,3.9427956989247313,21.42043010752688,0.05224364069952306,169,60.52580645161291,11.440810035842297
9,2015,1,13,169,151,111.0,76.66666666666667,,85.34635317340748,69.84745282876582,,333.0,460.0,,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,12.295555555555556,16.576666666666668,76.23333333333333,56.82222222222222,1.9428888888888889,16.763440860215052,76.13978494623656,2.826774193548387,0.0,0.0,0,66.87096774193549,10.868014336917566
10,2015,2,1,13,169,61.0,76.5,,93.72299611087985,70.06211529778416,,183.0,459.0,,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,4.635483870967741,8.00752688172043,79.45161290322581,62.66666666666667,0.965483870967742,12.295555555555556,76.23333333333333,1.9428888888888889,0.0,0.0,0,62.114301075268834,8.71245878136201
4,2016,22,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-1.6344444444444444,4.247777777777778,61.22222222222222,41.87777777777777,2.069111111111111,-6.606451612903226,74.18279569892472,0.9481720430107528,0.0,0.0,,-25.798368557656644,1.4333778272154274
5,2016,59,22,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,10.422580645161291,16.874193548387098,65.54838709677419,43.215053763440864,3.2456989247311827,-1.6344444444444444,61.22222222222222,2.069111111111111,0.0,0.0,0,-8.481773575577787,3.344639475960947
6,2016,64,59,22,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.657777777777778,21.12,67.57777777777777,42.21111111111111,3.866222222222222,10.422580645161291,65.54838709677419,3.2456989247311827,21.12,0.08947287220365133,59,19.60046594982081,6.2629820788530495
7,2016,42,64,59,22,48.333333333333336,,,22.941955743426348,,,145.0,,,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.370967741935484,23.046236559139786,73.36559139784947,50.182795698924735,3.58494623655914,15.657777777777778,67.57777777777777,3.866222222222222,23.046236559139786,0.07004201680672269,64,42.2419713261649,9.18103225806452
8,2016,15,42,64,59,55.0,,,11.532562594670791,,,165.0,,,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.021505376344084,21.40537634408602,74.20430107526882,51.0,2.96483870967742,18.370967741935484,73.36559139784947,3.58494623655914,21.40537634408602,0.05701612903225807,42,61.0404301075269,10.696867383512547
9,2016,5,15,42,64,40.333333333333336,,,24.542480178933285,,,121.0,,,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,12.37111111111111,16.135555555555555,76.48888888888888,56.72222222222222,1.8866666666666667,17.021505376344084,74.20430107526882,2.96483870967742,0.0,0.0,0,65.57161290322583,10.416007168458783
4,2017,8,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-0.0133333333333333,6.706666666666666,64.02222222222223,40.61111111111111,2.066222222222222,-10.52043010752688,70.69892473118279,0.8483870967741935,0.0,0.0,,-23.8511520737327,1.4551075268817235
5,2017,43,8,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,8.049462365591397,14.0752688172043,64.49462365591397,40.56989247311828,2.9546236559139785,-0.0133333333333333,64.02222222222223,2.066222222222222,0.0,0.0,0,-6.500399385560658,3.329609318996419
6,2017,27,43,8,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,14.187777777777775,19.84,69.21111111111112,45.03333333333333,3.4322222222222223,8.049462365591397,64.49462365591397,2.9546236559139785,19.84,0.07455949794834661,43,16.40344086021507,5.869232974910397
7,2017,142,27,43,8,26.0,,,17.52141546793523,,,78.0,,,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.668817204301074,24.43333333333333,66.25806451612904,39.483870967741936,4.2700000000000005,14.187777777777775,69.21111111111112,3.4322222222222223,24.43333333333333,0.10547410358565738,27,40.621935483870985,8.453068100358426
8,2017,298,142,27,43,70.66666666666667,,,62.29232162420449,,,212.0,,,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.10430107526882,23.60322580645161,66.70967741935483,38.37634408602151,3.614731182795699,18.668817204301074,66.25806451612904,4.2700000000000005,23.60322580645161,0.09179956308028399,142,58.34860215053765,10.656845878136204
9,2017,33,298,142,27,155.66666666666666,,,136.01593043953835,,,467.0,,,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,12.315555555555555,16.70777777777778,73.92222222222222,50.43333333333333,2.102333333333333,18.10430107526882,66.70967741935483,3.614731182795699,0.0,0.0,0,67.87655913978496,11.316953405017925
10,2017,15,33,298,142,157.66666666666666,91.83333333333333,,133.19284265054685,111.44400686742497,,473.0,551.0,,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,4.37741935483871,7.7075268817204305,79.16129032258064,60.70967741935484,0.9441935483870968,12.315555555555555,73.92222222222222,2.102333333333333,0.0,0.0,0,64.74433691756273,9.987064516129035
4,2018,33,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-3.658888888888889,2.815555555555556,63.64444444444444,40.03333333333333,1.903222222222222,-7.827956989247311,72.95698924731182,0.8815053763440861,0.0,0.0,,-32.97150537634407,1.3782795698924768
5,2018,176,33,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,10.623655913978494,18.41075268817204,56.45161290322581,31.90322580645161,3.7672043010752687,-3.658888888888889,63.64444444444444,1.903222222222222,0.0,0.0,0,-14.160250896057331,3.1180609318996453
6,2018,97,176,33,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.45888888888889,22.42111111111111,67.3,42.1,3.904555555555556,10.623655913978494,56.45161290322581,3.7672043010752687,22.42111111111111,0.0905929363237948,176,18.667168458781376,6.5519318996415805
7,2018,108,97,176,33,102.0,,,71.63099887618489,,,306.0,,,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.59247311827957,24.23978494623656,70.40860215053763,44.38709677419355,3.89989247311828,16.45888888888889,67.3,3.904555555555556,24.23978494623656,0.08592513622364369,97,43.64741935483872,9.57498207885305
8,2018,54,108,97,176,127.0,,,42.790185790669334,,,381.0,,,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.822580645161292,22.677419354838708,71.19354838709677,46.68817204301075,3.316344086021505,18.59247311827957,70.40860215053763,3.89989247311828,22.677419354838708,0.0695422773393461,108,65.07164874551972,11.571652329749108
9,2018,15,54,108,97,86.33333333333333,,,28.53652630109932,,,259.0,,,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.357777777777779,11.186666666666667,76.13333333333334,52.333333333333336,1.5557777777777777,16.822580645161292,71.19354838709677,3.316344086021505,0.0,0.0,0,69.3383154121864,11.120792114695345
4,2019,21,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,0.3555555555555554,6.271111111111111,64.72222222222223,38.78888888888889,1.9906666666666664,-7.491397849462366,72.04301075268818,0.9720430107526882,0.0,0.0,,-35.7658986175115,1.3767473118279603
5,2019,81,21,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,6.734408602150537,13.178494623655917,60.913978494623656,35.11827956989247,3.022903225806451,0.3555555555555554,64.72222222222223,1.9906666666666664,0.0,0.0,0,-12.244249871991789,3.2235430107526915
6,2019,60,81,21,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,14.583333333333334,20.55,63.04444444444445,37.9,3.785111111111111,6.734408602150537,60.913978494623656,3.022903225806451,20.55,0.09730362753499,81,17.74853046594984,5.985612903225809
7,2019,86,60,81,21,54.0,,,30.44667469527666,,,162.0,,,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.1494623655914,23.69247311827957,70.02150537634408,42.50537634408602,3.8681720430107527,14.583333333333334,63.04444444444445,3.785111111111111,23.69247311827957,0.08891250617894217,60,39.999605734767044,8.798681003584232
8,2019,35,86,60,81,75.66666666666667,,,13.79613472438325,,,227.0,,,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.878494623655914,20.44731182795699,73.76344086021506,49.97849462365591,2.948494623655914,18.1494623655914,70.02150537634408,3.8681720430107527,20.44731182795699,0.05783800885889054,86,57.420967741935506,10.676186379928318
