time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_mean (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
2014-02-01,-11.255952380952381,-5.547619047619048,71.76190476190476,50.952380952380956,1.0511904761904762,3.142857142857143,7.035714285714286,11.23452380952381,187.10714285714286,0.5463095238095238
2014-03-01,-3.889247311827957,1.5903225806451615,71.53763440860214,49.225806451612904,1.3795698924731183,4.247311827956989,7.989247311827957,12.508602150537634,184.11827956989248,1.1535483870967742
2014-04-01,3.7688888888888887,9.565555555555557,65.7,40.077777777777776,1.3444444444444446,3.3222222222222224,8.36111111111111,13.403333333333334,187.67777777777778,2.2472222222222222
2014-05-01,10.713978494623655,16.89462365591398,61.526881720430104,35.58064516129032,1.7580645161290323,3.8817204301075265,6.720430107526882,11.527956989247311,178.95698924731184,3.3896774193548387
2014-06-01,14.545555555555556,20.741111111111113,59.922222222222224,32.8,1.54,2.7666666666666666,6.923333333333334,11.782222222222222,242.12222222222223,4.173555555555556
2014-07-01,19.861290322580647,26.7247311827957,55.0752688172043,29.688172043010756,1.7870967741935484,1.881720430107527,6.908602150537634,11.665591397849463,218.40860215053763,4.84741935483871
2014-08-01,19.118279569892472,25.364516129032257,58.526881720430104,31.548387096774192,0.6333333333333333,1.6129032258064515,6.264516129032257,10.0752688172043,212.30107526881721,3.9643010752688173
2014-09-01,12.966666666666667,19.16,68.17777777777778,39.85555555555556,1.4433333333333336,3.1777777777777776,7.085555555555556,11.257777777777779,175.3,2.3994444444444443
2014-10-01,7.736559139784947,12.20752688172043,78.43010752688173,56.31182795698925,2.4612903225806453,5.236559139784947,8.98494623655914,13.494623655913978,166.25806451612902,1.1850537634408602
2014-11-01,-3.8800000000000003,0.1811111111111111,77.73333333333333,62.4,2.512222222222222,5.133333333333334,7.426666666666667,11.291111111111112,172.9888888888889,0.42444444444444446
2014-12-01,-6.245161290322581,-2.9698924731182794,83.06451612903226,73.73118279569891,1.546236559139785,4.193548387096774,7.655913978494624,10.761290322580646,174.48387096774192,0.24397849462365592
2015-01-01,-4.923655913978495,-0.8473118279569892,83.36559139784947,71.11827956989247,2.0924731182795697,4.161290322580645,7.940860215053763,11.262365591397849,186.10752688172042,0.33086021505376345
2015-02-01,-2.6583333333333337,1.8083333333333333,79.57142857142857,62.76190476190476,1.4952380952380953,4.416666666666667,6.8428571428571425,10.123809523809523,185.8452380952381,0.655952380952381
2015-03-01,2.750537634408602,8.603225806451613,69.49462365591398,45.98924731182796,1.4247311827956988,3.731182795698925,8.351612903225806,13.63763440860215,190.82795698924733,1.4648387096774196
2015-04-01,5.922222222222222,11.916666666666666,58.37777777777777,33.56666666666667,1.151111111111111,3.011111111111111,8.931111111111111,14.677777777777777,207.13333333333333,2.663111111111111
2015-05-01,13.024731182795698,19.53548387096774,56.526881720430104,31.333333333333336,1.2010752688172044,2.6774193548387095,6.743010752688172,11.229032258064517,169.6989247311828,4.026559139784946
2015-06-01,17.333333333333332,23.84888888888889,56.022222222222226,30.788888888888888,1.5744444444444445,2.611111111111111,6.9366666666666665,11.502222222222223,230.87777777777777,4.644444444444445
