Year,Month,Jurisdiction,Number_fires
1996,10.0,Quebec,19
1996,11.0,Quebec,1
1996,12.0,Quebec,0
1997,2.0,Quebec,0
1997,3.0,Quebec,0
1997,4.0,Quebec,21
1997,5.0,Quebec,63
1997,6.0,Quebec,436
1997,7.0,Quebec,143
1997,8.0,Quebec,146
1997,9.0,Quebec,22
1997,10.0,Quebec,44
1997,11.0,Quebec,1
1997,12.0,Quebec,0
1998,2.0,Quebec,0
1998,3.0,Quebec,0
1998,4.0,Quebec,115
1998,5.0,Quebec,279
1998,6.0,Quebec,112
1998,7.0,Quebec,106
1998,8.0,Quebec,171
1998,9.0,Quebec,34
1998,10.0,Quebec,29
1998,11.0,Quebec,8
1998,12.0,Quebec,0
1999,2.0,Quebec,0
1999,3.0,Quebec,0
1999,4.0,Quebec,92
1999,5.0,Quebec,311
1999,6.0,Quebec,197
1999,7.0,Quebec,140
1999,8.0,Quebec,165
1999,9.0,Quebec,120
1999,10.0,Quebec,5
1999,11.0,Quebec,7
1999,12.0,Quebec,0
2000,2.0,Quebec,0
2000,3.0,Quebec,1
2000,4.0,Quebec,80
2000,5.0,Quebec,100
2000,6.0,Quebec,74
2000,7.0,Quebec,137
2000,8.0,Quebec,52
2000,9.0,Quebec,44
2000,10.0,Quebec,25
2000,11.0,Quebec,4
2000,12.0,Quebec,0
2001,2.0,Quebec,0
2001,3.0,Quebec,0
2001,4.0,Quebec,98
2001,5.0,Quebec,296
2001,6.0,Quebec,127
2001,7.0,Quebec,109
2001,8.0,Quebec,324
2001,9.0,Quebec,41
2001,10.0,Quebec,8
2001,11.0,Quebec,2
2001,12.0,Quebec,0
2002,2.0,Quebec,1
2002,3.0,Quebec,1
2002,4.0,Quebec,53
2002,5.0,Quebec,128
2002,6.0,Quebec,84
2002,7.0,Quebec,249
2002,8.0,Quebec,166
2002,9.0,Quebec,205
2002,10.0,Quebec,11
2002,11.0,Quebec,1
2002,12.0,Quebec,0
2003,2.0,Quebec,0
2003,3.0,Quebec,0
2003,4.0,Quebec,39
2003,5.0,Quebec,254
2003,6.0,Quebec,193
2003,7.0,Quebec,78
2003,8.0,Quebec,91
2003,9.0,Quebec,53
2003,10.0,Quebec,12
2003,11.0,Quebec,0
2003,12.0,Quebec,0
2004,2.0,Quebec,0
2004,3.0,Quebec,0
2004,4.0,Quebec,32
2004,5.0,Quebec,82
2004,6.0,Quebec,77
2004,7.0,Quebec,39
2004,8.0,Quebec,26
2004,9.0,Quebec,36
2004,10.0,Quebec,29
2004,11.0,Quebec,1
2004,12.0,Quebec,0
2005,2.0,Quebec,0
2005,3.0,Quebec,0
2005,4.0,Quebec,104
2005,5.0,Quebec,259
2005,6.0,Quebec,160
2005,7.0,Quebec,431
2005,8.0,Quebec,313
2005,9.0,Quebec,104
2005,10.0,Quebec,3
2005,11.0,Quebec,1
2005,12.0,Quebec,0
2006,2.0,Quebec,0
2006,3.0,Quebec,1
2006,4.0,Quebec,92
2006,5.0,Quebec,106
2006,6.0,Quebec,256
2006,7.0,Quebec,129
2006,8.0,Quebec,49
2006,9.0,Quebec,42
2006,10.0,Quebec,8
2006,11.0,Quebec,1
2006,12.0,Quebec,0
2007,2.0,Quebec,0
2007,3.0,Quebec,0
2007,4.0,Quebec,37
2007,5.0,Quebec,271
2007,6.0,Quebec,319
2007,7.0,Quebec,63
2007,8.0,Quebec,192
2007,9.0,Quebec,26
2007,10.0,Quebec,28
2007,11.0,Quebec,3
2007,12.0,Quebec,0
2008,2.0,Quebec,0
2008,3.0,Quebec,0
2008,4.0,Quebec,33
2008,5.0,Quebec,77
2008,6.0,Quebec,36
2008,7.0,Quebec,18
2008,8.0,Quebec,35
2008,9.0,Quebec,12
2008,10.0,Quebec,9
2008,11.0,Quebec,2
2008,12.0,Quebec,0
2009,2.0,Quebec,0
2009,3.0,Quebec,1
2009,4.0,Quebec,105
2009,5.0,Quebec,94
2009,6.0,Quebec,195
2009,7.0,Quebec,21
2009,8.0,Quebec,26
2009,9.0,Quebec,32
2009,10.0,Quebec,2
2009,11.0,Quebec,7
2009,12.0,Quebec,0
2010,2.0,Quebec,0
2010,3.0,Quebec,11
2010,4.0,Quebec,108
2010,5.0,Quebec,251
2010,6.0,Quebec,154
2010,7.0,Quebec,89
2010,8.0,Quebec,95
2010,9.0,Quebec,21
2010,10.0,Quebec,7
2010,11.0,Quebec,4
2010,12.0,Quebec,0
2011,2.0,Quebec,0
2011,3.0,Quebec,0
2011,4.0,Quebec,4
2011,5.0,Quebec,63
2011,6.0,Quebec,75
2011,7.0,Quebec,71
2011,8.0,Quebec,58
2011,9.0,Quebec,29
2011,10.0,Quebec,26
2011,11.0,Quebec,5
2011,12.0,Quebec,0
2012,2.0,Quebec,0
2012,3.0,Quebec,14
2012,4.0,Quebec,113
2012,5.0,Quebec,181
2012,6.0,Quebec,94
2012,7.0,Quebec,268
2012,8.0,Quebec,86
2012,9.0,Quebec,32
2012,10.0,Quebec,7
2012,11.0,Quebec,3
2012,12.0,Quebec,0
2013,2.0,Quebec,0
2013,3.0,Quebec,0
2013,4.0,Quebec,64
2013,5.0,Quebec,164
2013,6.0,Quebec,89
2013,7.0,Quebec,138
2013,8.0,Quebec,40
2013,9.0,Quebec,15
2013,10.0,Quebec,15
2013,11.0,Quebec,3
2013,12.0,Quebec,0
2014,2.0,Quebec,0
2014,3.0,Quebec,0
2014,4.0,Quebec,14
2014,5.0,Quebec,57
2014,6.0,Quebec,72
2014,7.0,Quebec,66
2014,8.0,Quebec,67
2014,9.0,Quebec,11
2014,10.0,Quebec,5
2014,11.0,Quebec,4
2014,12.0,Quebec,0
2015,2.0,Quebec,0
2015,3.0,Quebec,0
2015,4.0,Quebec,29
2015,5.0,Quebec,213
2015,6.0,Quebec,46
2015,7.0,Quebec,40
2015,8.0,Quebec,30
2015,9.0,Quebec,21
2015,10.0,Quebec,9
2015,11.0,Quebec,3
2015,12.0,Quebec,1
2016,2.0,Quebec,0
2016,3.0,Quebec,1
2016,4.0,Quebec,88
2016,5.0,Quebec,124
2016,6.0,Quebec,119
2016,7.0,Quebec,141
2016,8.0,Quebec,86
2016,9.0,Quebec,17
2016,10.0,Quebec,25
2016,11.0,Quebec,5
2016,12.0,Quebec,1
2017,2.0,Quebec,1
2017,3.0,Quebec,0
2017,4.0,Quebec,25
2017,5.0,Quebec,33
2017,6.0,Quebec,78
2017,7.0,Quebec,88
2017,8.0,Quebec,57
2017,9.0,Quebec,16
2017,10.0,Quebec,22
2017,11.0,Quebec,2
2017,12.0,Quebec,0
2018,2.0,Quebec,0
2018,3.0,Quebec,0
2018,4.0,Quebec,12
2018,5.0,Quebec,190
2018,6.0,Quebec,124
2018,7.0,Quebec,201
2018,8.0,Quebec,38
2018,9.0,Quebec,18
2018,10.0,Quebec,13
2018,11.0,Quebec,1
2018,12.0,Quebec,0
2019,2.0,Quebec,0
2019,3.0,Quebec,0
2019,4.0,Quebec,3
2019,5.0,Quebec,54
2019,6.0,Quebec,59
2019,7.0,Quebec,120
2019,8.0,Quebec,96
2019,9.0,Quebec,21
2019,10.0,Quebec,9
2019,11.0,Quebec,0
2019,12.0,Quebec,0
2020,2.0,Quebec,0
2020,3.0,Quebec,2
2020,4.0,Quebec,81
2020,5.0,Quebec,277
2020,6.0,Quebec,174
2020,7.0,Quebec,105
2020,8.0,Quebec,36
2020,9.0,Quebec,27
2020,10.0,Quebec,3
2020,11.0,Quebec,7
2020,12.0,Quebec,0
2021,2.0,Quebec,0
2021,3.0,Quebec,1
2021,4.0,Quebec,115
2021,5.0,Quebec,165
2021,6.0,Quebec,162
2021,7.0,Quebec,37
2021,8.0,Quebec,93
2021,9.0,Quebec,37
2021,10.0,Quebec,12
2021,11.0,Quebec,7
2021,12.0,Quebec,0
2022,2.0,Quebec,0
2022,3.0,Quebec,0
2022,4.0,Quebec,37
2022,5.0,Quebec,219
2022,6.0,Quebec,21
2022,7.0,Quebec,49
2022,8.0,Quebec,51
2022,9.0,Quebec,24
2022,10.0,Quebec,16
2022,11.0,Quebec,35
2022,12.0,Quebec,1
1990,1.0,Saskatchewan,0
1990,2.0,Saskatchewan,0
1990,3.0,Saskatchewan,2
1990,4.0,Saskatchewan,18
1990,5.0,Saskatchewan,103
1990,6.0,Saskatchewan,275
1990,7.0,Saskatchewan,130
1990,8.0,Saskatchewan,314
1990,9.0,Saskatchewan,45
1990,10.0,Saskatchewan,10
1990,11.0,Saskatchewan,0
1990,12.0,Saskatchewan,0
1991,1.0,Saskatchewan,2
1991,2.0,Saskatchewan,0
1991,3.0,Saskatchewan,1
1991,4.0,Saskatchewan,79
1991,5.0,Saskatchewan,127
1991,6.0,Saskatchewan,75
1991,7.0,Saskatchewan,111
1991,8.0,Saskatchewan,272
1991,9.0,Saskatchewan,48
1991,10.0,Saskatchewan,31
1991,11.0,Saskatchewan,14
1991,12.0,Saskatchewan,2
1992,1.0,Saskatchewan,0
1992,2.0,Saskatchewan,0
1992,3.0,Saskatchewan,3
1992,4.0,Saskatchewan,50
1992,5.0,Saskatchewan,103
1992,6.0,Saskatchewan,151
1992,7.0,Saskatchewan,150
1992,8.0,Saskatchewan,215
1992,9.0,Saskatchewan,18
1992,10.0,Saskatchewan,7
1992,11.0,Saskatchewan,2
1992,12.0,Saskatchewan,0
1993,1.0,Saskatchewan,2
1993,2.0,Saskatchewan,1
1993,3.0,Saskatchewan,21
1993,4.0,Saskatchewan,47
1993,5.0,Saskatchewan,219
1993,6.0,Saskatchewan,216
1993,7.0,Saskatchewan,82
1993,8.0,Saskatchewan,30
1993,9.0,Saskatchewan,22
1993,10.0,Saskatchewan,3
1993,11.0,Saskatchewan,2
1993,12.0,Saskatchewan,0
1994,1.0,Saskatchewan,1
1994,2.0,Saskatchewan,0
1994,3.0,Saskatchewan,1
1994,4.0,Saskatchewan,28
1994,5.0,Saskatchewan,95
1994,6.0,Saskatchewan,153
1994,7.0,Saskatchewan,74
1994,8.0,Saskatchewan,193
1994,9.0,Saskatchewan,142
1994,10.0,Saskatchewan,10
1994,11.0,Saskatchewan,0
1994,12.0,Saskatchewan,0
1995,1.0,Saskatchewan,0
1995,2.0,Saskatchewan,0
1995,3.0,Saskatchewan,0
1995,4.0,Saskatchewan,10
1995,5.0,Saskatchewan,222
1995,6.0,Saskatchewan,283
1995,7.0,Saskatchewan,85
1995,8.0,Saskatchewan,18
1995,9.0,Saskatchewan,20
1995,10.0,Saskatchewan,9
1995,11.0,Saskatchewan,3
1995,12.0,Saskatchewan,1
1996,1.0,Saskatchewan,1
1996,2.0,Saskatchewan,1
1996,3.0,Saskatchewan,0
1996,4.0,Saskatchewan,6
1996,5.0,Saskatchewan,62
1996,6.0,Saskatchewan,123
1996,7.0,Saskatchewan,161
1996,8.0,Saskatchewan,53
1996,9.0,Saskatchewan,15
1996,10.0,Saskatchewan,3
1996,11.0,Saskatchewan,0
1996,12.0,Saskatchewan,0
1997,1.0,Saskatchewan,0
1997,2.0,Saskatchewan,0
1997,3.0,Saskatchewan,0
1997,4.0,Saskatchewan,10
1997,5.0,Saskatchewan,92
1997,6.0,Saskatchewan,52
1997,7.0,Saskatchewan,150
1997,8.0,Saskatchewan,168
1997,9.0,Saskatchewan,15
1997,10.0,Saskatchewan,2
1997,11.0,Saskatchewan,0
1997,12.0,Saskatchewan,0
1998,1.0,Saskatchewan,0
1998,2.0,Saskatchewan,0
1998,3.0,Saskatchewan,0
1998,4.0,Saskatchewan,107
1998,5.0,Saskatchewan,292
1998,6.0,Saskatchewan,216
1998,7.0,Saskatchewan,355
1998,8.0,Saskatchewan,220
1998,9.0,Saskatchewan,71
1998,10.0,Saskatchewan,6
1998,11.0,Saskatchewan,0
1998,12.0,Saskatchewan,1
1999,1.0,Saskatchewan,0
1999,2.0,Saskatchewan,0
1999,3.0,Saskatchewan,1
1999,4.0,Saskatchewan,51
1999,5.0,Saskatchewan,100
1999,6.0,Saskatchewan,158
1999,7.0,Saskatchewan,252
1999,8.0,Saskatchewan,158
1999,9.0,Saskatchewan,6
1999,10.0,Saskatchewan,7
1999,11.0,Saskatchewan,7
1999,12.0,Saskatchewan,0
2000,1.0,Saskatchewan,1
2000,2.0,Saskatchewan,0
2000,3.0,Saskatchewan,4
2000,4.0,Saskatchewan,46
2000,5.0,Saskatchewan,72
2000,6.0,Saskatchewan,137
2000,7.0,Saskatchewan,89
2000,8.0,Saskatchewan,46
2000,9.0,Saskatchewan,15
2000,10.0,Saskatchewan,11
2000,11.0,Saskatchewan,0
2000,12.0,Saskatchewan,0
2001,1.0,Saskatchewan,4
2001,2.0,Saskatchewan,1
2001,3.0,Saskatchewan,3
2001,4.0,Saskatchewan,121
2001,5.0,Saskatchewan,158
2001,6.0,Saskatchewan,200
2001,7.0,Saskatchewan,116
2001,8.0,Saskatchewan,154
2001,9.0,Saskatchewan,74
2001,10.0,Saskatchewan,44
2001,11.0,Saskatchewan,0
2001,12.0,Saskatchewan,0
2002,1.0,Saskatchewan,2
2002,2.0,Saskatchewan,3
2002,3.0,Saskatchewan,3
2002,4.0,Saskatchewan,35
2002,5.0,Saskatchewan,292
2002,6.0,Saskatchewan,345
2002,7.0,Saskatchewan,183
2002,8.0,Saskatchewan,21
2002,9.0,Saskatchewan,5
2002,10.0,Saskatchewan,2
2002,11.0,Saskatchewan,0
2002,12.0,Saskatchewan,0
2003,1.0,Saskatchewan,0
2003,2.0,Saskatchewan,0
2003,3.0,Saskatchewan,0
2003,4.0,Saskatchewan,48
2003,5.0,Saskatchewan,135
2003,6.0,Saskatchewan,73
2003,7.0,Saskatchewan,221
2003,8.0,Saskatchewan,146
2003,9.0,Saskatchewan,15
2003,10.0,Saskatchewan,20
2003,11.0,Saskatchewan,0
2003,12.0,Saskatchewan,0
2004,1.0,Saskatchewan,0
2004,2.0,Saskatchewan,2
2004,3.0,Saskatchewan,1
2004,4.0,Saskatchewan,19
2004,5.0,Saskatchewan,80
2004,6.0,Saskatchewan,26
2004,7.0,Saskatchewan,166
2004,8.0,Saskatchewan,31
2004,9.0,Saskatchewan,3
2004,10.0,Saskatchewan,3
2004,11.0,Saskatchewan,1
2004,12.0,Saskatchewan,0
2005,1.0,Saskatchewan,0
2005,2.0,Saskatchewan,0
2005,3.0,Saskatchewan,0
2005,4.0,Saskatchewan,15
2005,5.0,Saskatchewan,76
2005,6.0,Saskatchewan,32
2005,7.0,Saskatchewan,191
2005,8.0,Saskatchewan,17
2005,9.0,Saskatchewan,5
2005,10.0,Saskatchewan,2
2005,11.0,Saskatchewan,0
2005,12.0,Saskatchewan,0
2006,1.0,Saskatchewan,11
2006,2.0,Saskatchewan,19
2006,3.0,Saskatchewan,7
2006,4.0,Saskatchewan,79
2006,5.0,Saskatchewan,60
2006,6.0,Saskatchewan,204
2006,7.0,Saskatchewan,77
2006,8.0,Saskatchewan,41
2006,9.0,Saskatchewan,10
2006,10.0,Saskatchewan,3
2006,11.0,Saskatchewan,5
2006,12.0,Saskatchewan,9
2007,1.0,Saskatchewan,0
2007,2.0,Saskatchewan,0
2007,3.0,Saskatchewan,0
2007,4.0,Saskatchewan,44
2007,5.0,Saskatchewan,78
2007,6.0,Saskatchewan,76
2007,7.0,Saskatchewan,124
2007,8.0,Saskatchewan,47
2007,9.0,Saskatchewan,3
2007,10.0,Saskatchewan,2
2007,11.0,Saskatchewan,0
2007,12.0,Saskatchewan,0
2008,1.0,Saskatchewan,1
2008,2.0,Saskatchewan,0
2008,3.0,Saskatchewan,0
2008,4.0,Saskatchewan,28
2008,5.0,Saskatchewan,161
2008,6.0,Saskatchewan,265
2008,7.0,Saskatchewan,98
2008,8.0,Saskatchewan,31
2008,9.0,Saskatchewan,7
2008,10.0,Saskatchewan,12
2008,11.0,Saskatchewan,0
2008,12.0,Saskatchewan,0
2009,1.0,Saskatchewan,1
2009,2.0,Saskatchewan,0
2009,3.0,Saskatchewan,0
2009,4.0,Saskatchewan,59
2009,5.0,Saskatchewan,193
2009,6.0,Saskatchewan,201
2009,7.0,Saskatchewan,14
2009,8.0,Saskatchewan,17
2009,9.0,Saskatchewan,29
2009,10.0,Saskatchewan,0
2009,11.0,Saskatchewan,1
2009,12.0,Saskatchewan,0
2010,1.0,Saskatchewan,1
2010,2.0,Saskatchewan,0
2010,3.0,Saskatchewan,1
2010,4.0,Saskatchewan,56
2010,5.0,Saskatchewan,103
2010,6.0,Saskatchewan,166
2010,7.0,Saskatchewan,190
2010,8.0,Saskatchewan,64
2010,9.0,Saskatchewan,0
2010,10.0,Saskatchewan,1
2010,11.0,Saskatchewan,0
2010,12.0,Saskatchewan,0
2011,1.0,Saskatchewan,0
2011,2.0,Saskatchewan,0
2011,3.0,Saskatchewan,0
2011,4.0,Saskatchewan,20
2011,5.0,Saskatchewan,144
2011,6.0,Saskatchewan,68
2011,7.0,Saskatchewan,19
2011,8.0,Saskatchewan,15
2011,9.0,Saskatchewan,28
2011,10.0,Saskatchewan,13
2011,11.0,Saskatchewan,1
2011,12.0,Saskatchewan,0
2012,1.0,Saskatchewan,0
2012,2.0,Saskatchewan,0
2012,3.0,Saskatchewan,1
2012,4.0,Saskatchewan,40
2012,5.0,Saskatchewan,89
2012,6.0,Saskatchewan,38
2012,7.0,Saskatchewan,169
2012,8.0,Saskatchewan,72
2012,9.0,Saskatchewan,15
2012,10.0,Saskatchewan,2
2012,11.0,Saskatchewan,2
2012,12.0,Saskatchewan,0
2013,1.0,Saskatchewan,0
2013,2.0,Saskatchewan,0
2013,3.0,Saskatchewan,0
2013,4.0,Saskatchewan,4
2013,5.0,Saskatchewan,177
2013,6.0,Saskatchewan,51
2013,7.0,Saskatchewan,48
2013,8.0,Saskatchewan,115
2013,9.0,Saskatchewan,48
2013,10.0,Saskatchewan,6
2013,11.0,Saskatchewan,0
2013,12.0,Saskatchewan,0
2014,1.0,Saskatchewan,0
2014,2.0,Saskatchewan,0
2014,3.0,Saskatchewan,0
2014,4.0,Saskatchewan,5
2014,5.0,Saskatchewan,142
2014,6.0,Saskatchewan,37
2014,7.0,Saskatchewan,111
2014,8.0,Saskatchewan,97
2014,9.0,Saskatchewan,10
2014,10.0,Saskatchewan,3
2014,11.0,Saskatchewan,0
2014,12.0,Saskatchewan,0
2015,1.0,Saskatchewan,0
2015,2.0,Saskatchewan,0
2015,3.0,Saskatchewan,1
2015,4.0,Saskatchewan,74
2015,5.0,Saskatchewan,195
2015,6.0,Saskatchewan,258
2015,7.0,Saskatchewan,148
2015,8.0,Saskatchewan,38
2015,9.0,Saskatchewan,8
2015,10.0,Saskatchewan,12
2015,11.0,Saskatchewan,1
2015,12.0,Saskatchewan,0
2016,1.0,Saskatchewan,0
2016,2.0,Saskatchewan,0
2016,3.0,Saskatchewan,0
2016,4.0,Saskatchewan,87
2016,5.0,Saskatchewan,111
2016,6.0,Saskatchewan,125
2016,7.0,Saskatchewan,53
2016,8.0,Saskatchewan,23
2016,9.0,Saskatchewan,9
2016,10.0,Saskatchewan,0
2016,11.0,Saskatchewan,0
2016,12.0,Saskatchewan,0
2017,1.0,Saskatchewan,0
2017,2.0,Saskatchewan,0
2017,3.0,Saskatchewan,1
2017,4.0,Saskatchewan,16
2017,5.0,Saskatchewan,76
2017,6.0,Saskatchewan,15
2017,7.0,Saskatchewan,72
2017,8.0,Saskatchewan,138
2017,9.0,Saskatchewan,37
2017,10.0,Saskatchewan,13
2017,11.0,Saskatchewan,0
2017,12.0,Saskatchewan,0
2018,1.0,Saskatchewan,0
2018,2.0,Saskatchewan,0
2018,3.0,Saskatchewan,0
2018,4.0,Saskatchewan,50
2018,5.0,Saskatchewan,178
2018,6.0,Saskatchewan,125
2018,7.0,Saskatchewan,61
2018,8.0,Saskatchewan,30
2018,9.0,Saskatchewan,1
2018,10.0,Saskatchewan,7
2018,11.0,Saskatchewan,0
2018,12.0,Saskatchewan,0
2019,1.0,Saskatchewan,1
2019,2.0,Saskatchewan,0
2019,3.0,Saskatchewan,0
2019,4.0,Saskatchewan,41
2019,5.0,Saskatchewan,73
2019,6.0,Saskatchewan,59
2019,7.0,Saskatchewan,58
2019,8.0,Saskatchewan,14
2019,9.0,Saskatchewan,2
2019,10.0,Saskatchewan,3
2019,11.0,Saskatchewan,2
2019,12.0,Saskatchewan,5
2020,1.0,Saskatchewan,1
2020,2.0,Saskatchewan,2
2020,3.0,Saskatchewan,2
2020,4.0,Saskatchewan,12
2020,5.0,Saskatchewan,49
2020,6.0,Saskatchewan,35
2020,7.0,Saskatchewan,26
2020,8.0,Saskatchewan,31
2020,9.0,Saskatchewan,27
2020,10.0,Saskatchewan,8
2020,11.0,Saskatchewan,8
2020,12.0,Saskatchewan,0
2021,1.0,Saskatchewan,0
2021,2.0,Saskatchewan,0
2021,3.0,Saskatchewan,2
2021,4.0,Saskatchewan,51
2021,5.0,Saskatchewan,85
2021,6.0,Saskatchewan,65
2021,7.0,Saskatchewan,303
2021,8.0,Saskatchewan,92
2021,9.0,Saskatchewan,16
2021,10.0,Saskatchewan,26
2021,11.0,Saskatchewan,1
2021,12.0,Saskatchewan,1
2022,1.0,Saskatchewan,0
2022,2.0,Saskatchewan,0
2022,3.0,Saskatchewan,2
2022,4.0,Saskatchewan,11
2022,5.0,Saskatchewan,90
2022,6.0,Saskatchewan,71
2022,7.0,Saskatchewan,131
2022,8.0,Saskatchewan,71
2022,9.0,Saskatchewan,49
2022,10.0,Saskatchewan,25
2022,11.0,Saskatchewan,0
2022,12.0,Saskatchewan,0
1990,1.0,Yukon,0
1990,3.0,Yukon,0
1990,4.0,Yukon,3
1990,5.0,Yukon,15
1990,6.0,Yukon,19
1990,7.0,Yukon,69
1990,8.0,Yukon,32
1990,9.0,Yukon,14
1990,10.0,Yukon,2
1990,11.0,Yukon,0
1990,12.0,Yukon,0
1991,1.0,Yukon,0
1991,3.0,Yukon,0
1991,4.0,Yukon,8
1991,5.0,Yukon,28
1991,6.0,Yukon,109
1991,7.0,Yukon,33
1991,8.0,Yukon,9
1991,9.0,Yukon,0
1991,10.0,Yukon,0
1991,11.0,Yukon,0
1991,12.0,Yukon,0
1992,1.0,Yukon,0
1992,3.0,Yukon,0
1992,4.0,Yukon,0
1992,5.0,Yukon,9
1992,6.0,Yukon,26
1992,7.0,Yukon,72
1992,8.0,Yukon,9
1992,9.0,Yukon,0
1992,10.0,Yukon,0
1992,11.0,Yukon,0
1992,12.0,Yukon,0
1993,1.0,Yukon,0
1993,3.0,Yukon,0
1993,4.0,Yukon,1
1993,5.0,Yukon,21
1993,6.0,Yukon,45
1993,7.0,Yukon,48
1993,8.0,Yukon,10
1993,9.0,Yukon,10
1993,10.0,Yukon,1
1993,11.0,Yukon,0
1993,12.0,Yukon,0
1994,1.0,Yukon,0
1994,3.0,Yukon,0
1994,4.0,Yukon,5
1994,5.0,Yukon,16
1994,6.0,Yukon,47
1994,7.0,Yukon,113
1994,8.0,Yukon,73
1994,9.0,Yukon,1
1994,10.0,Yukon,0
1994,11.0,Yukon,0
1994,12.0,Yukon,0
1995,1.0,Yukon,0
1995,3.0,Yukon,1
1995,4.0,Yukon,4
1995,5.0,Yukon,31
1995,6.0,Yukon,80
1995,7.0,Yukon,22
1995,8.0,Yukon,6
1995,9.0,Yukon,2
1995,10.0,Yukon,0
1995,11.0,Yukon,1
1995,12.0,Yukon,0
1996,1.0,Yukon,0
1996,3.0,Yukon,2
1996,4.0,Yukon,2
1996,5.0,Yukon,19
1996,6.0,Yukon,72
1996,7.0,Yukon,44
1996,8.0,Yukon,7
1996,9.0,Yukon,3
1996,10.0,Yukon,0
1996,11.0,Yukon,0
1996,12.0,Yukon,0
1997,1.0,Yukon,0
1997,3.0,Yukon,0
1997,4.0,Yukon,0
1997,5.0,Yukon,23
1997,6.0,Yukon,34
1997,7.0,Yukon,37
1997,8.0,Yukon,13
1997,9.0,Yukon,3
1997,10.0,Yukon,2
1997,11.0,Yukon,0
1997,12.0,Yukon,0
1998,1.0,Yukon,0
1998,3.0,Yukon,0
1998,4.0,Yukon,2
1998,5.0,Yukon,44
1998,6.0,Yukon,36
1998,7.0,Yukon,73
1998,8.0,Yukon,35
1998,9.0,Yukon,7
1998,10.0,Yukon,0
1998,11.0,Yukon,0
1998,12.0,Yukon,0
1999,1.0,Yukon,0
1999,3.0,Yukon,0
1999,4.0,Yukon,2
1999,5.0,Yukon,10
1999,6.0,Yukon,49
1999,7.0,Yukon,36
1999,8.0,Yukon,61
1999,9.0,Yukon,1
1999,10.0,Yukon,0
1999,11.0,Yukon,0
1999,12.0,Yukon,0
2000,1.0,Yukon,0
2000,3.0,Yukon,0
2000,4.0,Yukon,0
2000,5.0,Yukon,8
2000,6.0,Yukon,36
2000,7.0,Yukon,3
2000,8.0,Yukon,0
2000,9.0,Yukon,0
2000,10.0,Yukon,0
2000,11.0,Yukon,0
2000,12.0,Yukon,0
2001,1.0,Yukon,0
2001,3.0,Yukon,0
2001,4.0,Yukon,1
2001,5.0,Yukon,8
2001,6.0,Yukon,30
2001,7.0,Yukon,20
2001,8.0,Yukon,9
2001,9.0,Yukon,0
2001,10.0,Yukon,0
2001,11.0,Yukon,0
2001,12.0,Yukon,0
2002,1.0,Yukon,0
2002,3.0,Yukon,0
2002,4.0,Yukon,0
2002,5.0,Yukon,17
2002,6.0,Yukon,30
2002,7.0,Yukon,19
2002,8.0,Yukon,4
2002,9.0,Yukon,0
2002,10.0,Yukon,0
2002,11.0,Yukon,0
2002,12.0,Yukon,0
2003,1.0,Yukon,0
2003,3.0,Yukon,0
2003,4.0,Yukon,3
2003,5.0,Yukon,13
2003,6.0,Yukon,30
2003,7.0,Yukon,20
2003,8.0,Yukon,4
2003,9.0,Yukon,2
2003,10.0,Yukon,0
2003,11.0,Yukon,5
2003,12.0,Yukon,0
2004,1.0,Yukon,0
2004,3.0,Yukon,0
2004,4.0,Yukon,0
2004,5.0,Yukon,5
2004,6.0,Yukon,138
2004,7.0,Yukon,100
2004,8.0,Yukon,33
2004,9.0,Yukon,5
2004,10.0,Yukon,1
2004,11.0,Yukon,0
2004,12.0,Yukon,0
2005,1.0,Yukon,0
2005,3.0,Yukon,0
2005,4.0,Yukon,1
2005,5.0,Yukon,12
2005,6.0,Yukon,45
2005,7.0,Yukon,20
2005,8.0,Yukon,4
2005,9.0,Yukon,1
2005,10.0,Yukon,0
2005,11.0,Yukon,0
2005,12.0,Yukon,0
2006,1.0,Yukon,0
2006,3.0,Yukon,0
2006,4.0,Yukon,1
2006,5.0,Yukon,3
2006,6.0,Yukon,32
2006,7.0,Yukon,36
2006,8.0,Yukon,5
2006,9.0,Yukon,2
2006,10.0,Yukon,1
2006,11.0,Yukon,0
2006,12.0,Yukon,0
2007,1.0,Yukon,0
2007,3.0,Yukon,0
2007,4.0,Yukon,1
2007,5.0,Yukon,10
2007,6.0,Yukon,50
2007,7.0,Yukon,25
2007,8.0,Yukon,15
2007,9.0,Yukon,0
2007,10.0,Yukon,10
2007,11.0,Yukon,0
2007,12.0,Yukon,0
2008,1.0,Yukon,0
2008,3.0,Yukon,0
2008,4.0,Yukon,0
2008,5.0,Yukon,11
2008,6.0,Yukon,40
2008,7.0,Yukon,6
2008,8.0,Yukon,10
2008,9.0,Yukon,2
2008,10.0,Yukon,1
2008,11.0,Yukon,0
2008,12.0,Yukon,6
2009,1.0,Yukon,0
2009,3.0,Yukon,0
2009,4.0,Yukon,0
2009,5.0,Yukon,9
2009,6.0,Yukon,30
2009,7.0,Yukon,60
2009,8.0,Yukon,16
2009,9.0,Yukon,0
2009,10.0,Yukon,0
2009,11.0,Yukon,0
2009,12.0,Yukon,3
2010,1.0,Yukon,1
2010,3.0,Yukon,0
2010,4.0,Yukon,0
2010,5.0,Yukon,20
2010,6.0,Yukon,38
2010,7.0,Yukon,18
2010,8.0,Yukon,10
2010,9.0,Yukon,0
